"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
8.837204273E2;5.230784259E1;4.856598885E0;-3.300058773E0;2.738897259E0;1.217013597E0;1.428511436E1;5.490482862E0
8.847204236E2;5.230786110E1;4.856599526E0;-3.705178807E0;2.194240296E0;1.217013597E0;1.387552884E1;5.844652603E0
8.857204190E2;5.230786925E1;4.856553203E0;-4.185204970E0;1.487971655E0;3.542829432E2;1.361437609E1;5.121844230E0
8.867204156E2;5.230787240E1;4.856553584E0;-4.008636639E0;9.834825291E-1;3.529992204E2;1.328804891E1;4.560857291E0
8.877204100E2;5.230787327E1;4.856556287E0;-4.307429129E0;5.989098390E-1;3.553291688E2;1.323603305E1;4.179322570E0
8.887204067E2;5.230787195E1;4.856556486E0;-4.262809798E0;0.000000000E0;3.551565769E2;1.337677480E1;3.903679059E0
8.897204022E2;5.230787195E1;4.856556486E0;-4.262809798E0;0.000000000E0;3.551565769E2;1.343062082E1;3.549551796E0
8.907203977E2;5.230787195E1;4.856556486E0;-4.262809798E0;0.000000000E0;3.551565769E2;1.321241840E1;3.355560100E0
8.917203929E2;5.230787195E1;4.856556486E0;-4.262809798E0;0.000000000E0;3.551565769E2;1.331010431E1;3.440402312E0
8.927203888E2;5.230787195E1;4.856556486E0;-4.262809798E0;0.000000000E0;3.551565769E2;1.345139060E1;4.267598722E0
8.937203851E2;5.230787195E1;4.856556486E0;-4.262809798E0;0.000000000E0;3.551565769E2;1.381788822E1;4.218150241E0
8.947203799E2;5.230794108E1;4.856569990E0;-4.943591820E0;2.673663122E0;1.254374228E0;1.402043119E1;4.084869100E0
8.957203764E2;5.230798127E1;4.856561192E0;-5.304152035E0;3.663070183E0;3.578734381E2;1.404531879E1;4.249090186E0
8.967203720E2;5.230803986E1;4.856558507E0;-3.327666217E0;4.894992537E0;3.592235101E2;1.404531876E1;4.148817665E0
8.977203673E2;5.230810544E1;4.856560403E0;-2.651393545E0;5.922574257E0;1.935634075E0;1.633857471E1;4.676304546E0
8.987203633E2;5.230816833E1;4.856570665E0;-2.823021460E0;6.416024098E0;5.250999334E0;1.609967908E1;4.328588749E0
8.997203593E2;5.230817877E1;4.856702890E0;-3.547191165E0;6.664836753E0;3.765967178E1;1.529033948E1;3.873791940E0
9.007203546E2;5.230824057E1;4.856746574E0;-2.482689315E0;6.505466451E0;2.951885223E1;1.713801598E1;4.054257260E0
9.017203501E2;5.230828114E1;4.856784045E0;-1.899880231E0;5.926464331E0;2.951885223E1;1.697564985E1;3.699789861E0
9.027203465E2;5.230840928E1;4.856654226E0;-3.693373146E0;6.557700901E0;3.483307190E2;1.581947691E1;3.147449076E0
9.037203423E2;5.230851735E1;4.856605078E0;-1.082648296E0;8.445824663E0;1.684352160E0;1.943642501E1;3.631104593E0
9.047203373E2;5.230861112E1;4.856622892E0;-2.271051644E0;9.364431115E0;9.712565541E-1;2.139955732E1;3.730225212E0
9.057203337E2;5.230872386E1;4.856626010E0;-7.761241719E-1;1.045285954E1;9.712565541E-1;1.827505849E1;3.022927936E0
9.067203296E2;5.230882145E1;4.856628708E0;-2.070775233E0;1.076885082E1;9.712565541E-1;1.883042638E1;3.079032093E0
9.077203245E2;5.230892674E1;4.856631620E0;-7.626461480E-1;1.113426737E1;9.712565541E-1;2.161743802E1;3.517771478E0
9.087203200E2;5.230902760E1;4.856634740E0;-1.604855998E0;1.122924055E1;1.175498843E0;1.883365475E1;3.000000000E0
9.097203161E2;5.230912974E1;4.856638159E0;-2.962823940E0;1.132628901E1;1.175498843E0;1.826095789E1;3.000000000E0
9.107203115E2;5.230923703E1;4.856641750E0;-3.027888579E0;1.147893452E1;1.175498843E0;2.100862319E1;3.322847836E0
9.117203078E2;5.230934970E1;4.856645522E0;-2.224213200E0;1.178238955E1;1.175498843E0;1.973370026E1;4.225298212E0
9.127203031E2;5.230945743E1;4.856649128E0;-7.939350074E-1;1.174785919E1;1.175360918E0;1.642868914E1;3.374433426E0
9.137202992E2;5.230957045E1;4.856627178E0;5.582225975E-1;1.198720266E1;1.175360918E0;1.481784207E1;3.000000000E0
9.147202945E2;5.230970735E1;4.856678837E0;2.954430552E-1;1.287933244E1;1.175360918E0;1.450406895E1;3.097189084E0
9.157202899E2;5.230984351E1;4.856675541E0;1.051931242E-1;1.326521661E1;9.382663369E-1;1.436595272E1;3.598745080E0
9.167202857E2;5.230997792E1;4.856670903E0;2.392990791E0;1.337849425E1;9.382663369E-1;1.430327597E1;3.496718733E0
9.177202811E2;5.231010431E1;4.856668699E0;2.764222870E0;1.354402319E1;9.382663369E-1;1.427202224E1;3.566887522E0
9.187202770E2;5.231021324E1;4.856679970E0;-1.624958711E-1;1.332625429E1;9.382663369E-1;1.425909806E1;3.105869319E0
9.197202731E2;5.231032742E1;4.856680499E0;-5.412261235E-1;1.319389871E1;9.382663369E-1;1.870007800E1;3.328062407E0
9.207202685E2;5.231043480E1;4.856686538E0;-1.873451381E0;1.279564481E1;1.143487930E0;1.828606830E1;3.000000000E0
9.217202646E2;5.231054121E1;4.856689897E0;-2.802332811E0;1.226040426E1;1.143487930E0;1.263149301E1;3.000000000E0
9.227202601E2;5.231065167E1;4.856673008E0;-1.129244129E0;1.209506810E1;1.143487930E0;9.516360522E0;3.000000000E0
9.237202553E2;5.231077054E1;4.856662677E0;4.881226504E-1;1.214907359E1;1.143487930E0;8.764604181E0;3.000000000E0
9.247202517E2;5.231087043E1;4.856700341E0;1.510934412E0;1.170141469E1;1.143487930E0;6.649818377E0;3.000000000E0
9.257202470E2;5.231095214E1;4.856695636E0;-7.031417461E-1;1.044467158E1;1.143487930E0;6.309504140E0;3.000000000E0
9.267202430E2;5.231102179E1;4.856710934E0;-3.234764395E0;9.045598826E0;1.427705765E0;6.692053489E0;3.000000000E0
9.277202382E2;5.231109296E1;4.856707332E0;-2.273768907E0;8.012974442E0;1.427705765E0;6.536003669E0;3.000000000E0
9.287202337E2;5.231113500E1;4.856707142E0;-4.367568589E0;6.340922911E0;1.195002794E0;6.407522937E0;3.000000000E0
9.297202301E2;5.231119499E1;4.856724061E0;-3.573394731E0;5.847441082E0;1.195002794E0;6.660670720E0;3.000000000E0
9.307202268E2;5.231123385E1;4.856736104E0;-3.617945743E0;4.730935657E0;1.195002794E0;6.854341470E0;3.000000000E0
9.317202209E2;5.231126032E1;4.856749485E0;-3.431842471E0;3.582126207E0;1.195002794E0;7.030562142E0;3.000000000E0
9.327202168E2;5.231127829E1;4.856753219E0;-3.036774152E0;2.531878931E0;1.195002794E0;7.400722534E0;3.000000000E0
9.337202135E2;5.231128888E1;4.856754688E0;-3.110658596E0;1.376218873E0;1.195002794E0;7.688090854E0;3.000000000E0
9.347202082E2;5.231128547E1;4.856732764E0;-3.145839982E0;3.938832072E-1;1.195002794E0;7.517210958E0;3.000000000E0
9.357202040E2;5.231127938E1;4.856754058E0;-3.434191123E0;1.079171115E-1;1.195002794E0;7.485693061E0;3.000000000E0
9.367201998E2;5.231128273E1;4.856739494E0;-3.364823349E0;2.634345009E-1;1.195002794E0;7.448844994E0;3.000000000E0
9.377201957E2;5.231128776E1;4.856754230E0;-3.188701693E0;3.225650541E-1;1.195002794E0;7.414360639E0;3.000000000E0
9.387201914E2;5.231129167E1;4.856744997E0;-3.116323313E0;3.572681815E-1;1.195002794E0;7.243686910E0;3.000000000E0
9.397201869E2;5.231129172E1;4.856734272E0;-3.028860000E0;0.000000000E0;1.195002794E0;7.105335567E0;3.000000000E0
9.407201829E2;5.231128699E1;4.856732158E0;-2.867984737E0;6.456939750E-2;1.195002794E0;6.960591098E0;3.000000000E0
9.417201780E2;5.231127936E1;4.856727398E0;-3.058913970E0;4.034451163E-2;1.195002794E0;6.795250840E0;3.000000000E0
9.427201743E2;5.231128308E1;4.856726737E0;-3.047489889E0;7.161989982E-2;1.195002794E0;6.586222287E0;3.000000000E0
9.437201697E2;5.231128015E1;4.856717878E0;-3.023448877E0;0.000000000E0;1.195002794E0;6.462079553E0;3.000000000E0
9.447201655E2;5.231127885E1;4.856710895E0;-2.916121501E0;6.839918764E-2;1.195002794E0;6.346357698E0;3.000000000E0
9.457201608E2;5.231127858E1;4.856710849E0;-2.913335691E0;0.000000000E0;1.195002794E0;6.325844216E0;3.000000000E0
9.467201566E2;5.231127889E1;4.856710494E0;-2.845979575E0;7.594647987E-2;1.195002794E0;6.288293339E0;3.000000000E0
9.477201524E2;5.231128105E1;4.856712390E0;-2.856603155E0;0.000000000E0;1.195002794E0;6.183670916E0;3.000000000E0
9.487201475E2;5.231127962E1;4.856716901E0;-2.805940899E0;0.000000000E0;1.195002794E0;6.064399200E0;3.000000000E0
9.497201434E2;5.231128535E1;4.856716466E0;-2.836874274E0;1.241599225E-1;1.195002794E0;5.927133520E0;3.000000000E0
9.507201396E2;5.231128473E1;4.856717075E0;-2.838034676E0;0.000000000E0;1.195002794E0;5.954823755E0;3.000000000E0
9.517201347E2;5.231128108E1;4.856719105E0;-2.913010131E0;0.000000000E0;1.195002794E0;5.911574222E0;3.000000000E0
9.527201304E2;5.231128500E1;4.856718882E0;-2.879814424E0;9.029507856E-2;1.195002794E0;5.890975356E0;3.000000000E0
9.537201267E2;5.231128458E1;4.856719693E0;-2.848690744E0;0.000000000E0;1.195002794E0;5.905222752E0;3.000000000E0
9.547201220E2;5.231128669E1;4.856723866E0;-2.657028097E0;0.000000000E0;1.195002794E0;5.878553799E0;3.000000000E0
9.557201180E2;5.231128538E1;4.856720006E0;-2.643601806E0;6.474535011E-2;1.195002794E0;5.877002182E0;3.000000000E0
9.567201140E2;5.231128479E1;4.856720363E0;-2.639986484E0;0.000000000E0;1.195002794E0;5.864742069E0;3.000000000E0
9.577201098E2;5.231128823E1;4.856728911E0;-2.741240089E0;9.848875216E-2;1.195002794E0;5.840505028E0;3.000000000E0
9.587201055E2;5.231129063E1;4.856733438E0;-2.542703167E0;1.225801716E-1;1.195002794E0;5.876360939E0;3.000000000E0
9.597201006E2;5.231128977E1;4.856735074E0;-2.529687251E0;0.000000000E0;1.195002794E0;5.864885963E0;3.000000000E0
9.607200972E2;5.231128816E1;4.856731355E0;-2.697903663E0;1.165340469E-1;1.195002794E0;5.892514499E0;3.000000000E0
9.617200927E2;5.231129168E1;4.856735988E0;-2.979832888E0;9.443091738E-1;1.195002794E0;5.881536783E0;3.000000000E0
9.627200876E2;5.231131408E1;4.856733381E0;-3.424092490E0;2.310608108E0;1.195002794E0;5.817342509E0;3.000000000E0
9.637200835E2;5.231135244E1;4.856730300E0;-3.423018081E0;3.677658728E0;1.195002794E0;5.834423023E0;3.000000000E0
9.647200789E2;5.231140071E1;4.856728113E0;-2.858455527E0;4.779830465E0;1.195002794E0;5.696876940E0;3.000000000E0
9.657200748E2;5.231145382E1;4.856724104E0;-2.550172915E0;5.636885784E0;1.195002794E0;5.703262797E0;3.000000000E0
9.667200710E2;5.231151151E1;4.856708727E0;-2.542673113E0;6.435751059E0;1.169392467E0;5.777365850E0;3.000000000E0
9.677200663E2;5.231157173E1;4.856702366E0;-2.578500327E0;7.118469050E0;1.169392467E0;5.854270417E0;3.000000000E0
9.687200618E2;5.231164485E1;4.856718388E0;-2.027048709E0;7.723297440E0;1.169392467E0;5.840107429E0;3.000000000E0
9.697200572E2;5.231172490E1;4.856721054E0;-3.109863534E0;8.444028137E0;1.169392467E0;5.754490691E0;3.000000000E0
9.707200533E2;5.231180963E1;4.856723875E0;-2.737498376E0;9.030838037E0;1.169392467E0;5.565238268E0;3.000000000E0
9.717200484E2;5.231189506E1;4.856738591E0;-2.470359902E0;9.516009466E0;1.169392467E0;4.742954519E0;3.000000000E0
9.727200444E2;5.231198922E1;4.856743937E0;-2.453475542E0;9.882419508E0;1.133790851E0;5.023652229E0;3.000000000E0
9.737200400E2;5.231208380E1;4.856746367E0;-2.695628535E0;1.005065929E1;1.133790851E0;4.554417447E0;3.000000000E0
9.747200366E2;5.231217563E1;4.856750339E0;-2.291632852E0;1.005973971E1;1.169710279E0;4.519295946E0;3.000000000E0
9.757200320E2;5.231227311E1;4.856753139E0;-2.275048926E0;1.020581892E1;1.169710279E0;4.665050360E0;3.000000000E0
9.767200277E2;5.231237177E1;4.856754337E0;-1.696699473E0;1.027813977E1;1.061684608E0;5.368906786E0;3.000000000E0
9.777200236E2;5.231246839E1;4.856748418E0;-1.392257296E0;1.021700414E1;1.061684608E0;4.735943924E0;3.000000000E0
9.787200185E2;5.231255182E1;4.856754395E0;-1.697188540E0;9.693162541E0;1.065641841E0;4.745570955E0;3.000000000E0
9.797200146E2;5.231263618E1;4.856765985E0;-1.556249144E0;9.265401091E0;1.938817893E0;5.065385668E0;3.000000000E0
9.807200103E2;5.231271026E1;4.856759896E0;-1.325371301E0;8.415004152E0;1.159130272E0;5.292871519E0;3.000000000E0
9.817200058E2;5.231277428E1;4.856759435E0;-1.398090162E0;7.366174398E0;9.273846016E-1;5.028856760E0;3.000000000E0
9.827200021E2;5.231282737E1;4.856761381E0;-1.352391666E0;6.237710053E0;9.842070204E-1;5.183268321E0;3.000000000E0
9.837199970E2;5.231286587E1;4.856761851E0;-1.571592034E0;4.786450068E0;1.053279261E0;5.499440586E0;3.000000000E0
9.847199926E2;5.231289754E1;4.856766203E0;-1.700702938E0;3.689668471E0;1.706793445E0;5.699904218E0;3.000000000E0
9.857199894E2;5.231292324E1;4.856766310E0;-1.962686766E0;2.867917679E0;1.679922781E0;5.749254367E0;3.000000000E0
9.867199845E2;5.231293572E1;4.856768384E0;-2.078821076E0;1.934172486E0;2.132586046E0;5.779038889E0;3.000000000E0
9.877199804E2;5.231294909E1;4.856771915E0;-2.253054195E0;1.144745346E0;2.674185823E0;5.804569823E0;3.000000000E0
9.887199765E2;5.231295490E1;4.856770493E0;-2.604032562E0;8.091026323E-1;2.674184646E0;5.989926943E0;3.000000000E0
9.897199719E2;5.231296051E1;4.856760573E0;-2.660852688E0;5.687772977E-1;2.674176504E0;5.924831677E0;3.000000000E0
9.907199672E2;5.231296732E1;4.856755539E0;-3.036746188E0;6.560088636E-1;2.674172365E0;5.880892760E0;3.000000000E0
9.917199637E2;5.231298194E1;4.856748496E0;-3.588394411E0;1.694640796E0;2.674166562E0;5.919291782E0;3.000000000E0
9.927199587E2;5.231301538E1;4.856738915E0;-3.730180827E0;3.137874567E0;3.596187845E2;5.817544082E0;3.000000000E0
9.937199543E2;5.231306066E1;4.856738989E0;-3.006802339E0;4.407097870E0;1.147613883E0;5.882389468E0;3.000000000E0
9.947199500E2;5.231310975E1;4.856765855E0;-2.843871107E0;5.299682734E0;1.111458421E0;5.945495993E0;3.000000000E0
9.957199461E2;5.231315908E1;4.856780753E0;-2.370004571E0;5.913443191E0;1.111458421E0;4.490779817E0;3.000000000E0
9.967199414E2;5.231321861E1;4.856784767E0;-2.183104210E0;6.513941666E0;1.111458421E0;4.688117766E0;3.000000000E0
9.977199367E2;5.231327973E1;4.856789269E0;-1.961654750E0;6.988685729E0;9.441489577E-1;4.952827151E0;3.000000000E0
9.987199335E2;5.231334456E1;4.856794303E0;-1.751652081E0;7.394968453E0;1.319517851E0;5.076831230E0;3.000000000E0
9.997199287E2;5.231341796E1;4.856799433E0;-1.713756070E0;7.885419983E0;1.319517851E0;5.049091114E0;3.000000000E0
1.000719925E3;5.231348998E1;4.856802775E0;-1.380569892E0;8.160614797E0;1.319517851E0;5.387351347E0;3.000000000E0
1.001719921E3;5.231355797E1;4.856803362E0;-4.814138273E-1;8.234624171E0;1.051811218E0;5.740854293E0;3.000000000E0
1.002719916E3;5.231364237E1;4.856800884E0;-5.557036381E-1;8.768491610E0;1.377921700E0;6.071734758E0;3.000000000E0
1.003719911E3;5.231374179E1;4.856797586E0;2.543109218E-1;9.464945661E0;1.377921700E0;5.981937609E0;3.000000000E0
1.004719907E3;5.231383990E1;4.856798989E0;1.357971739E0;9.960517430E0;2.295574665E0;6.040717179E0;3.000000000E0
1.005719903E3;5.231393845E1;4.856800788E0;5.064325742E-1;1.040753049E1;2.295574665E0;6.178020455E0;3.000000000E0
1.006719899E3;5.231404416E1;4.856802591E0;7.395913024E-1;1.073883046E1;2.295574665E0;6.271764253E0;3.000000000E0
1.007719895E3;5.231414045E1;4.856802420E0;-6.858793171E-1;1.091449207E1;2.295574665E0;6.516982229E0;3.000000000E0
1.008719890E3;5.231423819E1;4.856801471E0;-5.567251835E-1;1.092146505E1;2.295574665E0;6.862919347E0;3.000000000E0
1.009719885E3;5.231433900E1;4.856806674E0;-1.379461196E0;1.094312745E1;2.295574665E0;7.153529054E0;3.000000000E0
1.010719881E3;5.231442975E1;4.856845892E0;-3.277778305E0;1.074363765E1;2.319994688E0;5.567918355E0;3.000000000E0
1.011719877E3;5.231452468E1;4.856851405E0;-9.662000611E-1;1.041583642E1;2.319745541E0;5.738243058E0;3.000000000E0
1.012719872E3;5.231461521E1;4.856856610E0;-1.391158885E0;1.009429270E1;2.319745541E0;5.978664754E0;3.000000000E0
1.013719869E3;5.231470941E1;4.856861835E0;-1.615628120E0;9.788670409E0;2.319745541E0;6.086935052E0;3.000000000E0
1.014719865E3;5.231480126E1;4.856866756E0;-1.779781823E0;9.319946753E0;2.319745541E0;5.791904356E0;3.000000000E0
1.015719860E3;5.231487934E1;4.856871979E0;-2.718266564E0;8.606638384E0;2.319745541E0;5.680084272E0;3.000000000E0
1.016719855E3;5.231495297E1;4.856877345E0;-2.668534689E0;7.878327510E0;2.152125597E0;5.602765364E0;3.000000000E0
1.017719851E3;5.231501517E1;4.856877890E0;-3.112071406E0;7.154999803E0;2.152125597E0;5.566059459E0;3.000000000E0
1.018719847E3;5.231507135E1;4.856872468E0;-2.872748263E0;6.803898292E0;2.152125597E0;5.527667047E0;3.000000000E0
1.019719842E3;5.231513436E1;4.856861949E0;-2.445061337E0;6.693775956E0;3.577502136E2;5.488521449E0;3.000000000E0
1.020719838E3;5.231520518E1;4.856848941E0;-2.685341205E0;6.677026794E0;3.557179871E2;5.730835487E0;3.000000000E0
1.021719834E3;5.231527197E1;4.856835954E0;-2.689328443E0;6.658212689E0;3.568887024E2;6.823036889E0;3.000000000E0
1.022719830E3;5.231533832E1;4.856841403E0;-2.774552812E0;6.851188179E0;0.000000000E0;6.389411740E0;3.000000000E0
1.023719825E3;5.231540281E1;4.856926724E0;-2.704647197E0;7.250330065E0;1.085814571E1;7.172775700E0;3.000000000E0
1.024719822E3;5.231547551E1;4.856941975E0;-3.009022486E0;7.572056591E0;3.257117033E0;6.473870844E0;3.000000000E0
1.025719817E3;5.231555496E1;4.856920410E0;-3.229338547E0;8.151250607E0;3.532111511E2;6.151060805E0;3.000000000E0
1.026719813E3;5.231561653E1;4.856908937E0;-3.298043555E0;8.596028826E0;1.489756393E1;6.462875222E0;3.000000000E0
1.027719808E3;5.231569127E1;4.856941202E0;-3.630904354E0;8.832876437E0;1.475803566E1;6.800842395E0;3.000000000E0
1.028719804E3;5.231577187E1;4.856975907E0;-3.531491411E0;8.804116068E0;1.373049068E1;7.274156871E0;3.000000000E0
1.029719800E3;5.231584957E1;4.857005470E0;-3.419442723E0;8.493127568E0;1.065322399E1;7.553105865E0;3.000000000E0
1.030719795E3;5.231591998E1;4.857020382E0;-3.257566400E0;7.934407629E0;5.355964661E0;7.869404433E0;3.000000000E0
1.031719791E3;5.231598488E1;4.857030654E0;-3.265702569E0;7.139304861E0;5.962522030E0;8.288882271E0;3.000000000E0
1.032719787E3;5.231604461E1;4.857039813E0;-3.604937747E0;6.239100670E0;5.227959156E0;8.490192341E0;3.000000000E0
1.033719782E3;5.231610090E1;4.857048215E0;-3.232719786E0;4.966188275E0;5.227959156E0;8.192521049E0;3.000000000E0
1.034719778E3;5.231613392E1;4.857053148E0;-3.668967451E0;3.485882785E0;5.255675316E0;8.136949244E0;3.000000000E0
1.035719774E3;5.231615060E1;4.857055652E0;-3.706397199E0;2.118229683E0;5.255675316E0;8.163869519E0;3.000000000E0
1.036719769E3;5.231616179E1;4.857057331E0;-3.702568564E0;8.653660109E-1;5.255675316E0;7.991037955E0;3.000000000E0
1.037719765E3;5.231617122E1;4.857058747E0;-3.888217124E0;2.353571176E-1;5.255675316E0;7.723684676E0;3.000000000E0
1.038719761E3;5.231617647E1;4.857059534E0;-4.063308864E0;2.065133429E-1;5.255675316E0;7.323079144E0;3.000000000E0
1.039719757E3;5.231618579E1;4.857060933E0;-3.953834215E0;2.044717725E-1;5.255675316E0;1.267354142E1;3.000000000E0
1.040719753E3;5.231618702E1;4.857061085E0;-3.813883078E0;2.066509136E-1;4.732494831E0;1.437308896E1;3.000000000E0
1.041719748E3;5.231619370E1;4.857061987E0;-3.552406058E0;1.863585013E-1;4.732494831E0;1.572059707E1;3.000000000E0
1.042719744E3;5.231619341E1;4.857061948E0;-3.446265856E0;0.000000000E0;4.732494831E0;1.664589779E1;3.000000000E0
1.043719740E3;5.231619192E1;4.857061747E0;-3.326086631E0;1.179308216E-1;4.732494831E0;1.731527732E1;3.000000000E0
1.044719735E3;5.231619282E1;4.857061868E0;-3.213829732E0;9.879780824E-2;4.732494831E0;1.799806774E1;3.000000000E0
1.045719730E3;5.231619018E1;4.857061512E0;-3.080664803E0;9.241077415E-2;4.732494831E0;1.894473163E1;3.000000000E0
1.046719726E3;5.231619456E1;4.857062104E0;-3.300251306E0;1.447066258E-1;4.732494831E0;1.973427727E1;3.000000000E0
1.047719722E3;5.231619418E1;4.857062052E0;-2.908958420E0;1.233362992E-1;4.732494831E0;2.076433668E1;3.000000000E0
1.048719718E3;5.231619637E1;4.857062349E0;-2.814602771E0;1.087335465E-1;4.732494831E0;2.112582367E1;3.000000000E0
1.049719713E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664831E1;3.000000000E0
1.050719709E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.051719705E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.052719700E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.053719697E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.054719692E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.055719687E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.056719683E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.057719679E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.058719675E3;5.231619606E1;4.857062306E0;-2.806762407E0;0.000000000E0;4.732494831E0;2.114664674E1;3.000000000E0
1.059719671E3;5.231619131E1;4.857061664E0;-2.548654442E0;3.788515261E-1;4.732494831E0;2.218500019E1;3.000000000E0
1.060719666E3;5.231620519E1;4.857063539E0;-2.497476177E0;0.000000000E0;4.732494831E0;2.188984380E1;3.000000000E0
1.061719662E3;5.231620519E1;4.857063539E0;-2.497476177E0;0.000000000E0;4.732494831E0;2.188984547E1;3.000000000E0
1.062719658E3;5.231620519E1;4.857063539E0;-2.497476177E0;0.000000000E0;4.732494831E0;2.188984547E1;3.000000000E0
1.063719653E3;5.231620519E1;4.857063539E0;-2.497476177E0;0.000000000E0;4.732494831E0;2.188984462E1;3.000000000E0
1.064719648E3;5.231626850E1;4.857072091E0;-1.638730745E0;1.597356830E0;4.732494831E0;2.245740618E1;3.000000000E0
1.065719645E3;5.231628159E1;4.857073859E0;-2.841454770E0;1.509688543E0;4.732494831E0;2.312628800E1;3.000000000E0
1.066719640E3;5.231629745E1;4.857076013E0;-3.519811481E0;1.818821023E0;4.761195183E0;2.342611491E1;3.000000000E0
1.067719637E3;5.231632731E1;4.857080071E0;-2.616155909E0;2.558785309E0;4.761195183E0;2.325183579E1;3.000000000E0
1.068719632E3;5.231636777E1;4.857085570E0;-1.793498795E0;3.168309701E0;4.761195183E0;1.496832560E1;3.000000000E0
1.069719627E3;5.231644058E1;4.857095464E0;-1.624699543E0;4.538517106E0;4.761195183E0;1.557281707E1;3.000000000E0
1.070719623E3;5.231649776E1;4.857103236E0;-1.534972357E0;5.068016117E0;4.761195183E0;1.614861379E1;3.000000000E0
1.071719619E3;5.231656771E1;4.857113509E0;-1.910951896E0;5.695455243E0;5.112034798E0;1.660867929E1;3.000000000E0
1.072719614E3;5.231663966E1;4.857110773E0;-1.048076318E0;6.407705114E0;4.526876926E0;2.325998558E1;4.631042586E0
1.073719610E3;5.231672968E1;4.857138165E0;-6.482259221E-1;7.225573943E0;2.288856268E0;3.053850327E1;5.790528879E0
1.074719606E3;5.231681767E1;4.857155434E0;-3.776053069E-1;7.860978006E0;2.368554592E0;2.975139992E1;5.861966794E0
1.075719601E3;5.231692356E1;4.857160073E0;-1.811093618E0;8.943533509E0;2.368554592E0;2.620746796E1;5.187715558E0
1.076719597E3;5.231702990E1;4.857159693E0;-6.498071039E-1;9.731094887E0;2.368554592E0;2.643225337E1;5.284785001E0
1.077719592E3;5.231713498E1;4.857163528E0;-8.036432033E-1;1.035723286E1;2.499889135E0;2.323771719E1;4.647130013E0
1.078719589E3;5.231724445E1;4.857157045E0;-8.392511094E-1;1.094048340E1;2.499889135E0;2.147361412E1;4.197500182E0
1.079719584E3;5.231734885E1;4.857159475E0;-8.623851193E-1;1.113442383E1;2.499889135E0;2.283666077E1;4.238250310E0
1.080719580E3;5.231744289E1;4.857173332E0;-1.876876446E0;1.096526276E1;2.940093517E0;2.207760423E1;3.856615219E0
1.081719576E3;5.231755148E1;4.857166159E0;-1.423451263E0;1.117888984E1;3.525768518E0;2.120415933E1;3.533104581E0
1.082719572E3;5.231767046E1;4.857178809E0;-9.226497086E-1;1.173312164E1;3.303731918E0;1.993533510E1;3.344339607E0
1.083719567E3;5.231780083E1;4.857191089E0;-1.378626935E-2;1.221498712E1;3.303731918E0;2.062489262E1;3.537193353E0
1.084719563E3;5.231791830E1;4.857202153E0;-2.130941854E0;1.250211002E1;3.303731918E0;2.611543792E1;4.544994174E0
1.085719559E3;5.231804059E1;4.857213832E0;-3.280398929E0;1.259106230E1;3.387785912E0;3.032874509E1;5.188069579E0
1.086719554E3;5.231815134E1;4.857264658E0;-2.105834930E0;1.261573079E1;3.387785912E0;1.798167321E1;3.438023185E0
1.087719550E3;5.231826856E1;4.857278310E0;-1.971590959E0;1.256302181E1;3.117172956E0;1.072635384E1;3.000000000E0
1.088719546E3;5.231839109E1;4.857268464E0;-4.876763597E0;1.255675746E1;3.117172956E0;8.732011046E0;3.000000000E0
1.089719541E3;5.231850483E1;4.857275493E0;-5.161524572E0;1.237051324E1;3.555764198E0;7.278908284E0;3.000000000E0
1.090719537E3;5.231864052E1;4.857292589E0;-2.608196378E0;1.300264441E1;3.555764198E0;6.785438369E0;3.000000000E0
1.091719533E3;5.231876485E1;4.857306200E0;-3.073133670E0;1.305471838E1;3.193717480E0;7.173782477E0;3.000000000E0
1.092719529E3;5.231888822E1;4.857313587E0;-4.423441663E-1;1.312835332E1;3.184616327E0;7.701987114E0;3.000000000E0
1.093719525E3;5.231901691E1;4.857319207E0;9.935710281E-1;1.333042783E1;3.526604652E0;8.082773802E0;3.000000000E0
1.094719520E3;5.231914566E1;4.857333094E0;1.621221207E0;1.352862046E1;2.852476597E0;8.020077239E0;3.000000000E0
1.095719515E3;5.231926736E1;4.857326560E0;2.501728444E0;1.360946080E1;3.014127493E0;8.364155598E0;3.000000000E0
