"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
9.661770417E-1;5.161621094E0;-1.435409546E1;2.938577271E1
9.812530417E-1;5.126518250E0;-1.379542542E1;2.921734619E1
9.963280417E-1;5.038482666E0;-1.368295288E1;2.906387329E1
1.011404042E0;5.179313660E0;-1.387312317E1;2.890643311E1
1.026480042E0;5.105239868E0;-1.381187439E1;2.864633179E1
1.041556042E0;4.850860596E0;-1.409519958E1;2.853213501E1
1.056632042E0;4.816337585E0;-1.419237518E1;2.846627808E1
1.071703500E0;4.833366394E0;-1.387758636E1;2.857061768E1
1.086779500E0;4.822143555E0;-1.416458893E1;2.856164551E1
1.101855500E0;4.795806885E0;-1.416773987E1;2.850903320E1
1.116931500E0;4.737159729E0;-1.407933807E1;2.839016724E1
1.132006500E0;4.989349365E0;-1.418228149E1;2.819824219E1
1.147082500E0;4.959320068E0;-1.414394379E1;2.864535522E1
1.162158500E0;5.012641907E0;-1.410873413E1;2.865798950E1
1.177234500E0;4.769340515E0;-1.433525085E1;2.853430176E1
1.192310500E0;4.824073792E0;-1.422183228E1;2.875869751E1
1.207385500E0;4.790489197E0;-1.412361908E1;2.828204346E1
1.222461500E0;4.762519836E0;-1.405635834E1;2.882574463E1
1.237537500E0;4.652259827E0;-1.428096771E1;2.847869873E1
1.252613500E0;4.723693848E0;-1.448534393E1;2.866357422E1
1.267688500E0;4.816101074E0;-1.449864197E1;2.851260376E1
1.282764500E0;4.799797058E0;-1.417276764E1;2.829257202E1
1.297840500E0;4.891876221E0;-1.393759155E1;2.846026611E1
1.312916500E0;4.723747253E0;-1.414795685E1;2.878439331E1
1.327991500E0;4.774223328E0;-1.432888031E1;2.844161987E1
1.343067500E0;4.752899170E0;-1.399777222E1;2.863476562E1
1.358143500E0;4.640632629E0;-1.406753540E1;2.822195435E1
1.373219500E0;5.006660461E0;-1.390991974E1;2.838757324E1
1.388295500E0;4.716766357E0;-1.415846252E1;2.820895386E1
1.403370500E0;4.812255859E0;-1.402814484E1;2.837145996E1
1.418446500E0;4.673736572E0;-1.380045319E1;2.883004761E1
1.433522500E0;4.825149536E0;-1.360334778E1;2.886251831E1
1.448598500E0;4.821258545E0;-1.381733704E1;2.887615967E1
1.463673500E0;4.848716736E0;-1.365687561E1;2.929122925E1
1.478749500E0;4.799346924E0;-1.371596527E1;2.921560669E1
1.493825500E0;4.758422852E0;-1.328346252E1;2.940151978E1
1.508901500E0;4.771003723E0;-1.307683563E1;2.941760254E1
1.523976500E0;4.700660706E0;-1.339543915E1;2.949224854E1
1.539052500E0;4.642219543E0;-1.340651703E1;2.948861694E1
1.554128500E0;4.543884277E0;-1.311864471E1;2.912463379E1
1.569204500E0;4.426910400E0;-1.343608856E1;2.892523193E1
1.584280500E0;4.059364319E0;-1.330380249E1;2.966668701E1
1.599355500E0;4.198303223E0;-1.333251190E1;2.985668945E1
1.614431500E0;4.241195679E0;-1.360025024E1;2.976071167E1
1.629507500E0;4.195442200E0;-1.351493073E1;2.988269043E1
1.644583500E0;4.103073120E0;-1.363729858E1;2.966787720E1
1.659658500E0;4.047843933E0;-1.342595673E1;2.986248779E1
1.674734500E0;3.706489563E0;-1.327071381E1;2.973474121E1
1.689810500E0;3.864883423E0;-1.335729980E1;2.979074097E1
1.704886500E0;3.975181580E0;-1.364102936E1;3.012780762E1
1.719962500E0;3.611648560E0;-1.350513458E1;2.979693604E1
1.735037500E0;3.455787659E0;-1.322266388E1;2.984967041E1
1.750113500E0;3.437690735E0;-1.344310760E1;2.961788940E1
1.765189500E0;3.383560181E0;-1.323252106E1;2.987289429E1
1.780265500E0;3.525794983E0;-1.342143250E1;3.027178955E1
1.795340500E0;3.705589294E0;-1.313661957E1;3.016412354E1
1.810416500E0;3.316825867E0;-1.294651031E1;2.983285522E1
1.825492500E0;3.255989075E0;-1.295585632E1;2.982040405E1
1.840568500E0;3.130699158E0;-1.275314331E1;2.996847534E1
1.855644500E0;3.157661438E0;-1.288835144E1;3.011764526E1
1.870719500E0;3.209335327E0;-1.318653870E1;3.012988281E1
1.885795500E0;3.091163635E0;-1.323907471E1;3.032385254E1
1.900871500E0;2.991622925E0;-1.342951202E1;3.005358887E1
1.915947500E0;2.734153748E0;-1.328605652E1;3.002142334E1
1.931022500E0;2.760101318E0;-1.331458282E1;2.989715576E1
1.946098500E0;2.438194275E0;-1.319519043E1;3.000021362E1
1.961174500E0;2.336334229E0;-1.316105652E1;2.995718384E1
1.976250500E0;2.406387329E0;-1.301233673E1;2.970944214E1
1.991326500E0;2.611869812E0;-1.318878174E1;2.983523560E1
2.006401500E0;2.671691895E0;-1.314352417E1;2.969403076E1
2.021477500E0;2.676231384E0;-1.304943085E1;3.002954102E1
2.036553500E0;2.648315430E0;-1.295482635E1;3.022647095E1
2.051629500E0;2.815322876E0;-1.296939850E1;2.978179932E1
2.066704500E0;2.751396179E0;-1.265554810E1;3.006604004E1
2.081780375E0;2.995361328E0;-1.267525482E1;3.031820679E1
2.096856375E0;2.993293762E0;-1.252508545E1;3.023608398E1
2.111932375E0;2.785018921E0;-1.218866730E1;3.072195435E1
2.127008375E0;2.997642517E0;-1.237744141E1;3.079931641E1
2.142083375E0;3.029701233E0;-1.198766327E1;3.068954468E1
2.157159375E0;2.887870789E0;-1.194755554E1;3.100460815E1
2.172235375E0;3.090263367E0;-1.186582184E1;3.057214355E1
2.187311375E0;3.109161377E0;-1.192797089E1;3.057376099E1
2.202386375E0;3.205863953E0;-1.193569183E1;3.042834473E1
2.217462375E0;3.459907532E0;-1.190354919E1;3.047583008E1
2.232538375E0;3.507217407E0;-1.191773224E1;3.038989258E1
2.247614375E0;3.375228882E0;-1.225803375E1;3.090713501E1
2.262690375E0;3.176139832E0;-1.195592499E1;3.076571655E1
2.277765375E0;3.161537170E0;-1.221179962E1;3.111373901E1
2.292841375E0;3.137481689E0;-1.202117157E1;3.081219482E1
2.307917375E0;3.112670898E0;-1.204701996E1;3.117910767E1
2.322993375E0;3.059692383E0;-1.222702789E1;3.131109619E1
2.338068375E0;3.280670166E0;-1.203375244E1;3.056695557E1
2.353144375E0;3.294540405E0;-1.180856323E1;3.058663940E1
2.368220375E0;3.174880981E0;-1.198015594E1;3.027337646E1
2.383296375E0;3.168563843E0;-1.222310638E1;3.069775391E1
2.398372375E0;3.468017578E0;-1.201200104E1;3.062725830E1
2.413447375E0;3.485519409E0;-1.201264191E1;3.043298340E1
2.428523375E0;3.568702698E0;-1.185774994E1;3.030697632E1
2.443599375E0;3.599639893E0;-1.190917206E1;3.026541138E1
2.458675375E0;3.672309875E0;-1.206804657E1;3.007333374E1
2.473750375E0;3.661735535E0;-1.209596252E1;2.978219604E1
2.488826375E0;3.598602295E0;-1.203320312E1;2.967544556E1
2.503902375E0;3.616325378E0;-1.215787506E1;3.016860962E1
2.518978375E0;3.455093384E0;-1.217533112E1;3.019314575E1
2.534054375E0;3.651473999E0;-1.199031067E1;2.977713013E1
2.549129375E0;3.586135864E0;-1.226000977E1;3.008798218E1
2.564205375E0;3.524978638E0;-1.229748535E1;3.009228516E1
2.579281375E0;3.752845764E0;-1.254408264E1;3.005465698E1
2.594357375E0;3.865249634E0;-1.251663208E1;2.990814209E1
2.609433375E0;3.626739502E0;-1.249058533E1;2.986642456E1
2.624508375E0;3.761810303E0;-1.247135162E1;2.974856567E1
2.639584375E0;3.587448120E0;-1.260066223E1;2.974163818E1
2.654660375E0;3.638336182E0;-1.273085785E1;2.962796021E1
2.669736375E0;3.806800842E0;-1.249568939E1;2.945855713E1
2.684811375E0;3.954795837E0;-1.269338226E1;2.995468140E1
2.699887375E0;3.971450806E0;-1.303831482E1;2.996377563E1
2.714963375E0;3.909660339E0;-1.266201782E1;2.924740601E1
2.730039375E0;3.921958923E0;-1.279629517E1;2.934970093E1
2.745115375E0;3.828048706E0;-1.242040253E1;2.982144165E1
2.760190375E0;3.914802551E0;-1.260269165E1;2.948114014E1
2.775266375E0;4.187538147E0;-1.245220184E1;2.944442749E1
2.790342375E0;4.082916260E0;-1.242771912E1;2.918496704E1
2.805418375E0;4.160270691E0;-1.303023529E1;2.945104980E1
2.820493375E0;3.978424072E0;-1.290914154E1;2.946179199E1
2.835569375E0;4.129943848E0;-1.288142395E1;2.951538086E1
2.850645375E0;3.897033691E0;-1.286994171E1;2.935473633E1
2.865721375E0;3.961029053E0;-1.285813904E1;2.932327271E1
2.880797375E0;4.047599792E0;-1.283582306E1;2.958886719E1
2.895872375E0;3.906524658E0;-1.279695892E1;2.898461914E1
2.910948375E0;4.117111206E0;-1.283145905E1;2.896908569E1
2.926024375E0;4.182411194E0;-1.276033783E1;2.943368530E1
2.941100375E0;4.044975281E0;-1.294214630E1;2.929223633E1
2.956175375E0;4.025817871E0;-1.295340729E1;2.924636841E1
2.971251375E0;3.946922302E0;-1.278072357E1;2.925839233E1
2.986327375E0;4.024543762E0;-1.309287262E1;2.937976074E1
3.001403375E0;4.173446655E0;-1.328650665E1;2.924371338E1
3.016479375E0;3.966423035E0;-1.307628632E1;2.930383301E1
3.031554375E0;3.914802551E0;-1.317931366E1;2.932269287E1
3.046630375E0;4.118804932E0;-1.317150116E1;2.916171265E1
3.061706375E0;4.170051575E0;-1.324538422E1;2.939669800E1
3.076783000E0;4.130043030E0;-1.326519012E1;2.906954956E1
3.091858000E0;4.144554138E0;-1.314901733E1;2.920104980E1
3.106934000E0;3.828071594E0;-1.339774323E1;2.896621704E1
3.122010000E0;3.655838013E0;-1.335042572E1;2.904159546E1
3.137086000E0;3.875289917E0;-1.359343719E1;2.844754028E1
3.152162000E0;3.760543823E0;-1.350130463E1;2.876306152E1
3.167237000E0;3.601249695E0;-1.382180023E1;2.855023193E1
3.182313000E0;3.737991333E0;-1.386016846E1;2.880123901E1
3.197389000E0;3.716262817E0;-1.413441467E1;2.880880737E1
3.212465000E0;3.832115173E0;-1.409918976E1;2.876943970E1
3.227540000E0;3.817543030E0;-1.412499237E1;2.858898926E1
3.242616000E0;3.917396545E0;-1.388208008E1;2.844647217E1
3.257692000E0;3.757659912E0;-1.397335815E1;2.879519653E1
3.272768000E0;3.875976562E0;-1.375298309E1;2.872644043E1
3.287844000E0;3.983970642E0;-1.360589600E1;2.845251465E1
3.302919000E0;3.777069092E0;-1.393198395E1;2.856198120E1
3.317995000E0;3.866935730E0;-1.379680634E1;2.824520874E1
3.333071000E0;4.044006348E0;-1.397072601E1;2.830200195E1
3.348147000E0;4.302238464E0;-1.376422119E1;2.864541626E1
3.363222000E0;4.531913757E0;-1.426094818E1;2.824679565E1
3.378298000E0;4.278648376E0;-1.401020050E1;2.850662231E1
3.393374000E0;4.306655884E0;-1.468161011E1;2.904272461E1
3.408450000E0;4.315895081E0;-1.463002014E1;2.868066406E1
3.423526000E0;4.496948242E0;-1.472113037E1;2.800949097E1
3.438601000E0;4.625175476E0;-1.475525665E1;2.818762207E1
3.453677000E0;4.375457764E0;-1.494760895E1;2.755786133E1
3.468753000E0;4.398345947E0;-1.533233643E1;2.762930298E1
3.483829000E0;4.443641663E0;-1.575581360E1;2.749740601E1
3.498904000E0;4.559417725E0;-1.578485107E1;2.761434937E1
3.513980000E0;4.793441772E0;-1.569845581E1;2.800640869E1
3.529056000E0;4.793281555E0;-1.608849335E1;2.775439453E1
3.544132000E0;4.835845947E0;-1.603774261E1;2.688226318E1
3.559208000E0;4.810890198E0;-1.620844269E1;2.690780640E1
3.574283000E0;4.782218933E0;-1.604737854E1;2.716439819E1
3.589359000E0;4.938102722E0;-1.620869446E1;2.717373657E1
3.604435000E0;5.045387268E0;-1.617223358E1;2.691064453E1
3.619511000E0;5.173355103E0;-1.639979553E1;2.711764526E1
3.634586000E0;5.116706848E0;-1.644972229E1;2.674914551E1
3.649662000E0;4.965019226E0;-1.627401733E1;2.687048340E1
3.664738000E0;5.037742615E0;-1.646717834E1;2.708993530E1
3.679814000E0;4.832115173E0;-1.602408600E1;2.704418945E1
3.694890000E0;5.002502441E0;-1.620240784E1;2.711926270E1
3.709965000E0;5.009796143E0;-1.607941437E1;2.725823975E1
3.725041000E0;5.017684937E0;-1.614529419E1;2.708001709E1
3.740117000E0;5.072563171E0;-1.625870514E1;2.720367432E1
3.755193000E0;5.116500854E0;-1.607407379E1;2.703927612E1
3.770268000E0;5.155586243E0;-1.591409302E1;2.692370605E1
3.785344000E0;5.084716797E0;-1.590763092E1;2.688851929E1
3.800420000E0;5.026016235E0;-1.629194641E1;2.671969604E1
3.815496000E0;4.793785095E0;-1.622772980E1;2.687759399E1
3.830572000E0;4.880874634E0;-1.567308044E1;2.706674194E1
3.845647000E0;4.852134705E0;-1.597426605E1;2.703485107E1
3.860723000E0;4.757781982E0;-1.588757324E1;2.707446289E1
3.875799000E0;4.680435181E0;-1.586925507E1;2.696066284E1
3.890875000E0;4.823318481E0;-1.579167175E1;2.690640259E1
3.905951000E0;4.759887695E0;-1.579499817E1;2.708609009E1
3.921026000E0;4.986228943E0;-1.581498718E1;2.724237061E1
3.936102000E0;4.929565430E0;-1.590739441E1;2.739041138E1
3.951178000E0;4.854118347E0;-1.561675262E1;2.706619263E1
3.966254000E0;5.092445374E0;-1.577799988E1;2.734268188E1
3.981329000E0;4.735603333E0;-1.553034210E1;2.719363403E1
3.996405000E0;4.976554871E0;-1.574363708E1;2.736886597E1
4.011481000E0;4.701492310E0;-1.569374847E1;2.752508545E1
4.026557000E0;4.622108459E0;-1.568806458E1;2.752023315E1
4.041633000E0;4.362411499E0;-1.534006500E1;2.730435181E1
4.056708000E0;4.482666016E0;-1.552749634E1;2.691018677E1
4.071787750E0;4.584480286E0;-1.513286591E1;2.703640747E1
4.086863750E0;4.688545227E0;-1.506195831E1;2.729074097E1
4.101939750E0;4.398460388E0;-1.516838837E1;2.735424805E1
4.117014750E0;4.340934753E0;-1.510407257E1;2.787042236E1
4.132090750E0;4.307891846E0;-1.502748108E1;2.762106323E1
4.147166750E0;4.284339905E0;-1.466435242E1;2.778027344E1
4.162242750E0;4.191093445E0;-1.460710144E1;2.780578613E1
4.177318750E0;4.229202271E0;-1.446272278E1;2.813848877E1
4.192393750E0;4.186332703E0;-1.441852570E1;2.805538940E1
4.207469750E0;4.237060547E0;-1.424328613E1;2.869009399E1
4.222545750E0;4.201133728E0;-1.420159912E1;2.862890625E1
4.237621750E0;4.195648193E0;-1.380392456E1;2.879498291E1
4.252696750E0;4.045272827E0;-1.355980682E1;2.885720825E1
4.267772750E0;4.271064758E0;-1.313346100E1;2.935797119E1
4.282848750E0;4.323867798E0;-1.326389313E1;2.929632568E1
4.297924750E0;4.448135376E0;-1.282335663E1;2.974517822E1
4.313000750E0;4.123313904E0;-1.264931488E1;2.975906372E1
4.328075750E0;4.361770630E0;-1.270818329E1;2.973226929E1
4.343151750E0;4.388008118E0;-1.284219360E1;3.042858887E1
4.358227750E0;4.300254822E0;-1.196274567E1;3.036102295E1
4.373303750E0;4.200599670E0;-1.203535461E1;3.036184692E1
4.388379750E0;4.127685547E0;-1.183728790E1;3.038607788E1
4.403454750E0;4.207527161E0;-1.170236206E1;3.034341431E1
4.418530750E0;4.019866943E0;-1.168546295E1;3.043692017E1
4.433606750E0;4.048568726E0;-1.152799225E1;3.030395508E1
4.448682750E0;4.085121155E0;-1.111292267E1;3.048779297E1
4.463757750E0;4.286857605E0;-1.128623962E1;3.066955566E1
4.478833750E0;4.469917297E0;-1.079183197E1;3.127078247E1
4.493909750E0;4.267898560E0;-1.065908051E1;3.116159058E1
4.508985750E0;4.626930237E0;-1.053797150E1;3.132122803E1
4.524061750E0;4.714767456E0;-1.032812500E1;3.143936157E1
4.539136750E0;4.679039001E0;-1.018159485E1;3.204904175E1
4.554212750E0;4.440719604E0;-1.020258331E1;3.178320312E1
4.569288750E0;4.745346069E0;-1.007417297E1;3.190985107E1
4.584364750E0;4.813674927E0;-9.912414551E0;3.210433960E1
4.599440750E0;4.782264709E0;-9.744583130E0;3.213064575E1
4.614515750E0;4.847396851E0;-9.743171692E0;3.153549194E1
4.629591750E0;4.614486694E0;-9.632263184E0;3.134652710E1
4.644667750E0;4.647689819E0;-9.553131104E0;3.155209351E1
4.659743750E0;4.704750061E0;-9.767333984E0;3.175527954E1
4.674818750E0;4.675544739E0;-9.906593323E0;3.153161621E1
4.689894750E0;4.844306946E0;-9.805061340E0;3.153176880E1
4.704970750E0;4.771553040E0;-9.663337708E0;3.210028076E1
4.720046750E0;4.793601990E0;-9.564224243E0;3.186999512E1
4.735122750E0;4.727012634E0;-9.714614868E0;3.206976318E1
4.750197750E0;4.585746765E0;-9.656890869E0;3.208621216E1
4.765273750E0;4.545471191E0;-9.534057617E0;3.165499878E1
4.780349750E0;4.663597107E0;-9.364639282E0;3.174890137E1
4.795425750E0;4.640548706E0;-9.132804871E0;3.173046875E1
4.810501750E0;4.807327271E0;-9.087860107E0;3.157406616E1
4.825576750E0;4.755706787E0;-8.981300354E0;3.171176147E1
4.840652750E0;4.587051392E0;-9.141716003E0;3.164166260E1
4.855728750E0;4.719398499E0;-9.437637329E0;3.154943848E1
4.870804750E0;4.780822754E0;-9.158943176E0;3.204714966E1
4.885879750E0;4.702949524E0;-9.431739807E0;3.163787842E1
4.900955750E0;4.860382080E0;-9.260650635E0;3.204153442E1
4.916031750E0;4.922561646E0;-9.146942139E0;3.187429810E1
4.931107750E0;4.892349243E0;-8.612083435E0;3.184664917E1
4.946183750E0;4.901817322E0;-8.386451721E0;3.213653564E1
4.961258750E0;5.077911377E0;-8.543243408E0;3.218527222E1
4.976334750E0;5.045433044E0;-8.256126404E0;3.196643066E1
4.991410750E0;4.951316833E0;-8.010543823E0;3.221847534E1
5.006486750E0;4.814064026E0;-7.985954285E0;3.212341309E1
5.021562750E0;4.774055481E0;-7.618392944E0;3.207263184E1
5.036637750E0;4.579467773E0;-7.284675598E0;3.245800781E1
5.051713750E0;4.602066040E0;-6.728523254E0;3.255941772E1
5.066789750E0;4.834083557E0;-6.552528381E0;3.286767578E1
5.081861875E0;4.845909119E0;-6.110153198E0;3.289389038E1
5.096937875E0;4.744171143E0;-6.129692078E0;3.325479126E1
5.112012875E0;4.651466370E0;-6.065292358E0;3.323529053E1
5.127088875E0;4.501411438E0;-6.046913147E0;3.359585571E1
5.142164875E0;4.805366516E0;-6.416862488E0;3.325384521E1
5.157240875E0;4.719795227E0;-6.365104675E0;3.364260864E1
5.172315875E0;4.724433899E0;-6.551925659E0;3.353768921E1
5.187391875E0;4.741516113E0;-6.856712341E0;3.350473022E1
5.202467875E0;4.699043274E0;-7.179260254E0;3.314578247E1
5.217543875E0;4.779350281E0;-7.039817810E0;3.316619873E1
5.232619875E0;4.849365234E0;-7.330696106E0;3.297161865E1
5.247694875E0;4.724548340E0;-7.194229126E0;3.303848267E1
5.262770875E0;4.969688416E0;-7.625717163E0;3.281109619E1
5.277846875E0;4.941688538E0;-7.855453491E0;3.325405884E1
5.292922875E0;4.932228088E0;-7.949363708E0;3.300494385E1
5.307997875E0;4.966209412E0;-7.981803894E0;3.286914062E1
5.323073875E0;5.100685120E0;-8.019821167E0;3.246481323E1
5.338149875E0;4.991165161E0;-8.131095886E0;3.229779053E1
5.353225875E0;4.878227234E0;-8.261207581E0;3.180374146E1
5.368301875E0;5.054191589E0;-8.264083862E0;3.189822388E1
5.383376875E0;5.037727356E0;-8.420074463E0;3.211553955E1
5.398452875E0;5.044319153E0;-8.597251892E0;3.263159180E1
5.413528875E0;5.213821411E0;-8.506500244E0;3.190103149E1
5.428604875E0;5.150054932E0;-8.388793945E0;3.212106323E1
5.443679875E0;4.967681885E0;-8.658462524E0;3.204992676E1
5.458755875E0;4.924621582E0;-8.444290161E0;3.211898804E1
5.473831875E0;4.693412781E0;-8.801811218E0;3.211410522E1
5.488907875E0;5.087348938E0;-8.738929749E0;3.217050171E1
5.503983875E0;4.833663940E0;-8.318000793E0;3.243371582E1
5.519058875E0;4.924148560E0;-8.241821289E0;3.208679199E1
5.534134875E0;4.853485107E0;-7.906661987E0;3.196847534E1
5.549210875E0;4.861373901E0;-8.313255310E0;3.178973389E1
5.564286875E0;4.834678650E0;-8.466430664E0;3.192810059E1
5.579362875E0;4.534439087E0;-8.178047180E0;3.192443848E1
5.594437875E0;4.525588989E0;-8.244781494E0;3.202355957E1
5.609513875E0;4.573905945E0;-8.210403442E0;3.178152466E1
5.624589875E0;4.664680481E0;-8.503135681E0;3.186099243E1
5.639665875E0;4.624137878E0;-8.676628113E0;3.238906860E1
5.654740875E0;4.580497742E0;-8.565826416E0;3.231616211E1
5.669816875E0;4.547698975E0;-8.426811218E0;3.182324219E1
5.684892875E0;4.390228271E0;-8.459632874E0;3.223324585E1
5.699968875E0;4.283538818E0;-8.428108215E0;3.205474854E1
5.715044875E0;4.355438232E0;-8.353187561E0;3.224145508E1
5.730119875E0;4.250930786E0;-8.451438904E0;3.204736328E1
5.745195875E0;4.472976685E0;-8.718757629E0;3.241915894E1
5.760271875E0;4.401977539E0;-8.260505676E0;3.212216187E1
5.775347875E0;4.287460327E0;-8.692977905E0;3.221585083E1
5.790422875E0;4.224533081E0;-8.224060059E0;3.201617432E1
5.805498875E0;4.226318359E0;-8.497070312E0;3.210101318E1
5.820574875E0;4.324058533E0;-8.273834229E0;3.225094604E1
5.835650875E0;4.206245422E0;-8.291191101E0;3.224594116E1
5.850726875E0;4.223602295E0;-8.079978943E0;3.221966553E1
5.865801875E0;4.246032715E0;-8.007720947E0;3.212756348E1
5.880877875E0;4.404609680E0;-8.164283752E0;3.239382935E1
5.895953875E0;4.095664978E0;-7.853523254E0;3.236596680E1
5.911029875E0;4.203186035E0;-7.896652222E0;3.227816772E1
5.926104875E0;4.349731445E0;-8.177108765E0;3.245266724E1
5.941180875E0;4.305229187E0;-8.283172607E0;3.254666138E1
5.956256875E0;4.298561096E0;-8.096092224E0;3.253198242E1
5.971332875E0;4.330200195E0;-8.090255737E0;3.262771606E1
5.986408875E0;4.103630066E0;-8.164909363E0;3.245880127E1
6.001483875E0;4.083740234E0;-7.977027893E0;3.227474976E1
6.016559875E0;3.908065796E0;-8.151786804E0;3.251544189E1
6.031635875E0;3.758918762E0;-8.076835632E0;3.224969482E1
6.046711875E0;4.125793457E0;-7.976959229E0;3.250952148E1
6.061786875E0;4.236900330E0;-7.974220276E0;3.242990112E1
6.076862375E0;3.992919922E0;-8.140464783E0;3.253750610E1
6.091938375E0;4.076461792E0;-8.060554504E0;3.297369385E1
6.107014375E0;4.219467163E0;-7.885955811E0;3.304034424E1
6.122090375E0;4.515190125E0;-8.040496826E0;3.276376343E1
6.137165375E0;4.033569336E0;-7.786766052E0;3.283367920E1
6.152241375E0;4.090957642E0;-7.497741699E0;3.270117188E1
6.167317375E0;4.018882751E0;-7.898353577E0;3.312966919E1
6.182393375E0;4.008422852E0;-7.973953247E0;3.313812256E1
6.197469375E0;4.034797668E0;-7.826965332E0;3.268161011E1
6.212544375E0;3.992935181E0;-7.803779602E0;3.292846680E1
6.227620375E0;3.951225281E0;-7.761596680E0;3.249655151E1
6.242696375E0;3.719154358E0;-7.943443298E0;3.283666992E1
6.257772375E0;3.741760254E0;-8.149597168E0;3.284924316E1
6.272847375E0;4.071540833E0;-8.035972595E0;3.271490479E1
6.287923375E0;3.831863403E0;-7.880378723E0;3.260516357E1
6.302999375E0;3.854370117E0;-8.134048462E0;3.260873413E1
6.318075375E0;3.859603882E0;-8.032341003E0;3.257025146E1
6.333151375E0;3.781562805E0;-7.829757690E0;3.269180298E1
6.348226375E0;4.024223328E0;-7.920982361E0;3.262014771E1
6.363302375E0;3.968070984E0;-8.290428162E0;3.273806763E1
6.378378375E0;4.253509521E0;-7.927543640E0;3.227590942E1
6.393454375E0;4.230743408E0;-8.045410156E0;3.272732544E1
6.408529375E0;3.925598145E0;-8.222373962E0;3.273904419E1
6.423605375E0;3.874771118E0;-8.360839844E0;3.261352539E1
6.438681375E0;3.952301025E0;-8.159095764E0;3.277197266E1
6.453757375E0;4.050125122E0;-8.207489014E0;3.296179199E1
6.468833375E0;4.149391174E0;-8.317672729E0;3.270172119E1
6.483908375E0;4.051124573E0;-8.004997253E0;3.273428345E1
6.498984375E0;4.116775513E0;-8.314445496E0;3.266061401E1
6.514060375E0;3.954597473E0;-8.525398254E0;3.264553833E1
6.529136375E0;3.915046692E0;-8.531600952E0;3.287130737E1
6.544211375E0;4.105926514E0;-8.333038330E0;3.292501831E1
6.559287375E0;3.919380188E0;-8.354171753E0;3.279626465E1
6.574363375E0;3.861808777E0;-8.298164368E0;3.281057739E1
6.589439375E0;3.825859070E0;-8.304840088E0;3.260302734E1
6.604515375E0;3.973205566E0;-8.400840759E0;3.280899048E1
6.619590375E0;3.758132935E0;-8.687416077E0;3.267471313E1
6.634666375E0;3.880813599E0;-8.850151062E0;3.250698853E1
6.649742375E0;3.959907532E0;-8.480102539E0;3.249337769E1
6.664818375E0;4.042732239E0;-8.510292053E0;3.258422852E1
6.679893375E0;4.170310974E0;-8.463325500E0;3.259179688E1
6.694969375E0;4.094955444E0;-8.745018005E0;3.245352173E1
6.710045375E0;3.907585144E0;-8.793762207E0;3.266644287E1
6.725121375E0;3.763679504E0;-8.715866089E0;3.268835449E1
6.740197375E0;3.684288025E0;-8.783950806E0;3.237158203E1
6.755272375E0;3.897712708E0;-8.623641968E0;3.244577026E1
6.770348375E0;3.963600159E0;-8.540702820E0;3.223248291E1
6.785424375E0;4.006637573E0;-8.637542725E0;3.234069824E1
6.800500375E0;4.082267761E0;-8.756340027E0;3.226440430E1
6.815575375E0;4.169349670E0;-9.023590088E0;3.226855469E1
6.830651375E0;4.022956848E0;-8.799667358E0;3.217898560E1
6.845727375E0;4.080307007E0;-8.973602295E0;3.218377686E1
6.860803375E0;3.794464111E0;-8.847404480E0;3.235150146E1
6.875879375E0;3.796127319E0;-8.880058289E0;3.217684937E1
6.890954375E0;3.715957642E0;-8.692321777E0;3.207989502E1
6.906030375E0;3.823303223E0;-9.006927490E0;3.277679443E1
6.921106375E0;3.843261719E0;-8.714172363E0;3.273971558E1
6.936182375E0;3.782936096E0;-8.761833191E0;3.245132446E1
6.951258375E0;3.758987427E0;-8.668960571E0;3.248895264E1
6.966333375E0;4.027931213E0;-8.470344543E0;3.222433472E1
6.981409375E0;4.000915527E0;-8.602638245E0;3.207824707E1
6.996485375E0;4.016014099E0;-8.491226196E0;3.248339844E1
7.011561375E0;4.291397095E0;-8.477523804E0;3.220016479E1
7.026636375E0;4.174736023E0;-8.534851074E0;3.250140381E1
7.041712375E0;4.228927612E0;-8.397262573E0;3.247976685E1
7.056788375E0;3.864250183E0;-8.546852112E0;3.276693726E1
7.071864375E0;3.876937866E0;-8.470031738E0;3.258712769E1
7.086940500E0;3.764549255E0;-8.514190674E0;3.265316772E1
7.102015500E0;4.162818909E0;-8.859565735E0;3.221801758E1
7.117091500E0;4.102439880E0;-8.782447815E0;3.247787476E1
7.132167500E0;4.244384766E0;-8.844451904E0;3.218710327E1
7.147243500E0;4.064025879E0;-8.824531555E0;3.240136719E1
7.162318500E0;4.265617371E0;-8.648429871E0;3.255545044E1
7.177394500E0;4.259468079E0;-8.416503906E0;3.253192139E1
7.192470500E0;3.987670898E0;-8.522895813E0;3.233499146E1
7.207546500E0;4.091026306E0;-8.519226074E0;3.228781128E1
7.222622500E0;4.310279846E0;-8.553375244E0;3.251742554E1
7.237697500E0;4.293457031E0;-8.597465515E0;3.271795654E1
7.252773500E0;4.170700073E0;-8.462959290E0;3.257788086E1
7.267849500E0;4.310821533E0;-8.401695251E0;3.268920898E1
7.282925500E0;4.283897400E0;-8.675445557E0;3.252026367E1
7.298000500E0;4.360092163E0;-8.704231262E0;3.254208374E1
7.313076500E0;4.429870605E0;-8.603736877E0;3.272894287E1
7.328152500E0;4.179481506E0;-8.547348022E0;3.248132324E1
