"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
6.487422958E0;1.599728012E1;4.419830322E0;2.266784668E0
6.502499958E0;1.620255661E1;4.311576843E0;2.467193604E0
6.517576458E0;1.617648697E1;4.281799316E0;2.140319824E0
6.532653458E0;1.607065201E1;4.141181946E0;2.615325928E0
6.547729458E0;1.589727020E1;3.883369446E0;2.419921875E0
6.562806458E0;1.573742294E1;3.911460876E0;2.437133789E0
6.577883458E0;1.562984085E1;3.676048279E0;2.188995361E0
6.592960458E0;1.558012390E1;3.593719482E0;2.424835205E0
6.608036458E0;1.564285660E1;3.932662964E0;2.613128662E0
6.623113458E0;1.537149048E1;3.605422974E0;2.296539307E0
6.638190458E0;1.552690125E1;3.382812500E0;2.534484863E0
6.653266458E0;1.574019623E1;3.166824341E0;2.620239258E0
6.668343458E0;1.567919159E1;2.934715271E0;2.386016846E0
6.683420458E0;1.583099747E1;3.113342285E0;2.554718018E0
6.698497458E0;1.555850983E1;3.340057373E0;2.097839355E0
6.713573458E0;1.579203415E1;3.395378113E0;2.244934082E0
6.728650458E0;1.562572098E1;3.038848877E0;2.543487549E0
6.743727458E0;1.603759766E1;3.055084229E0;2.092590332E0
6.758804458E0;1.600649643E1;3.063545227E0;1.908081055E0
6.773880458E0;1.616620636E1;3.137413025E0;2.059143066E0
6.788957458E0;1.607504272E1;2.911132812E0;1.863922119E0
6.804034458E0;1.592663193E1;2.995338440E0;2.063659668E0
6.819111458E0;1.628720093E1;2.955154419E0;1.940124512E0
6.834187458E0;1.601263428E1;2.627830505E0;2.013244629E0
6.849264458E0;1.597436142E1;2.789283752E0;2.008880615E0
6.864341458E0;1.626908112E1;2.587684631E0;2.108703613E0
6.879417458E0;1.624542236E1;2.774734497E0;2.097320557E0
6.894494458E0;1.616401672E1;2.512969971E0;1.797241211E0
6.909571458E0;1.618758392E1;2.346008301E0;1.596801758E0
6.924648458E0;1.619024277E1;2.364013672E0;1.929107666E0
6.939724458E0;1.617533493E1;2.328453064E0;2.244506836E0
6.954801458E0;1.614358139E1;2.145576477E0;1.543212891E0
6.969878458E0;1.612339020E1;2.327079773E0;1.619567871E0
6.984955458E0;1.608854294E1;2.382705688E0;1.536071777E0
7.000031458E0;1.597801208E1;2.067024231E0;1.576507568E0
7.015108458E0;1.600603485E1;2.319511414E0;1.565612793E0
7.030185458E0;1.604456329E1;2.187156677E0;1.622406006E0
7.045262458E0;1.591943741E1;2.240653992E0;1.627136230E0
7.060338458E0;1.588925171E1;2.422775269E0;1.417816162E0
7.075415458E0;1.614876938E1;2.471984863E0;1.701507568E0
7.090492458E0;1.614117432E1;2.430091858E0;1.143096924E0
7.105569458E0;1.588454056E1;2.242965698E0;1.389831543E0
7.120645458E0;1.630266571E1;2.259742737E0;1.816406250E0
7.135722458E0;1.649162674E1;1.920837402E0;1.285003662E0
7.150799458E0;1.642008209E1;2.428604126E0;1.455230713E0
7.165876458E0;1.631726837E1;2.454421997E0;1.661132812E0
7.180952458E0;1.648780823E1;2.118995667E0;1.436889648E0
7.196029458E0;1.654687500E1;2.238258362E0;1.732147217E0
7.211106458E0;1.648150635E1;2.141235352E0;1.435821533E0
7.226183458E0;1.634263229E1;2.032455444E0;1.148712158E0
7.241259458E0;1.644658279E1;2.145584106E0;1.457489014E0
7.256336458E0;1.642765045E1;2.331855774E0;1.175323486E0
7.271413458E0;1.676615524E1;2.215835571E0;1.427490234E0
7.286490458E0;1.647761536E1;2.252685547E0;1.243469238E0
7.301566458E0;1.665785599E1;2.291038513E0;1.402618408E0
7.316643458E0;1.653853226E1;2.483657837E0;1.484588623E0
7.331720458E0;1.624422836E1;2.333496094E0;1.247924805E0
7.346797458E0;1.627273178E1;2.151603699E0;9.386596680E-1
7.361873458E0;1.615781403E1;2.287902832E0;9.626159668E-1
7.376950458E0;1.608849335E1;2.304847717E0;1.218475342E0
7.392027458E0;1.621973419E1;2.188308716E0;1.637786865E0
7.407104458E0;1.603972244E1;2.424224854E0;1.494445801E0
7.422180458E0;1.605216980E1;2.334335327E0;1.091461182E0
7.437257458E0;1.611266708E1;2.467170715E0;1.387969971E0
7.452334458E0;1.606504440E1;2.648208618E0;1.617340088E0
7.467411458E0;1.607546234E1;2.550491333E0;1.188629150E0
7.482487458E0;1.622780609E1;2.489868164E0;1.506988525E0
7.497564458E0;1.613613892E1;2.718856812E0;1.438354492E0
7.512642708E0;1.620862198E1;2.847740173E0;1.495239258E0
7.527719708E0;1.624173737E1;2.910156250E0;1.356323242E0
7.542795708E0;1.643398285E1;2.963829041E0;1.216735840E0
7.557872708E0;1.643192673E1;2.699829102E0;1.022155762E0
7.572949708E0;1.638894272E1;2.704185486E0;1.299560547E0
7.588026708E0;1.666130447E1;2.966255188E0;1.054595947E0
7.603103708E0;1.661445999E1;2.853027344E0;8.529357910E-1
7.618179708E0;1.641165161E1;3.102500916E0;1.164123535E0
7.633256708E0;1.656949615E1;3.021652222E0;1.052703857E0
7.648333708E0;1.650056839E1;2.757827759E0;1.325286865E0
7.663410708E0;1.619673920E1;2.790596008E0;9.087829590E-1
7.678486708E0;1.659950638E1;2.963424683E0;1.059997559E0
7.693563708E0;1.661542892E1;2.957542419E0;1.106445312E0
7.708640708E0;1.634904861E1;2.954643250E0;1.105194092E0
7.723717708E0;1.623793030E1;2.750213623E0;1.343566895E0
7.738793708E0;1.653184509E1;2.842712402E0;1.115203857E0
7.753870708E0;1.654273987E1;2.846946716E0;8.634338379E-1
7.768947708E0;1.617775345E1;2.702690125E0;5.993652344E-1
7.784024708E0;1.623487473E1;2.806747437E0;1.320739746E0
7.799100708E0;1.617274094E1;2.937118530E0;9.713439941E-1
7.814177708E0;1.610483551E1;3.000061035E0;9.013366699E-1
7.829254708E0;1.625408173E1;2.874053955E0;1.249786377E0
7.844331708E0;1.638557053E1;2.773788452E0;1.100311279E0
7.859407708E0;1.627661133E1;2.815719604E0;6.816406250E-1
7.874484708E0;1.622616959E1;2.626548767E0;8.788146973E-1
7.889561708E0;1.650041962E1;2.900352478E0;9.945068359E-1
7.904638708E0;1.642506027E1;2.945541382E0;1.327270508E0
7.919714708E0;1.632998276E1;3.178199768E0;1.398864746E0
7.934791708E0;1.629044724E1;3.239051819E0;7.252197266E-1
7.949868708E0;1.623783112E1;3.391487122E0;1.283569336E-1
7.964945708E0;1.645751953E1;3.458030701E0;4.574584961E-1
7.980022708E0;1.642712021E1;3.333961487E0;3.864135742E-1
7.995098708E0;1.637679291E1;3.301605225E0;6.077270508E-1
8.010175708E0;1.667909622E1;3.260429382E0;5.129089355E-1
8.025252708E0;1.668973541E1;3.522819519E0;4.998779297E-1
8.040329708E0;1.670463943E1;3.223617554E0;3.889770508E-1
8.055405708E0;1.666550446E1;3.382591248E0;5.026855469E-1
8.070482708E0;1.664998627E1;3.450309753E0;5.415954590E-1
8.085559708E0;1.670369339E1;3.238342285E0;4.423828125E-1
8.100636708E0;1.653075027E1;3.208747864E0;5.650024414E-1
8.115712708E0;1.667914200E1;3.175193787E0;8.391418457E-1
8.130789708E0;1.666960907E1;3.177635193E0;6.156921387E-1
8.145866708E0;1.661257172E1;3.181526184E0;5.247497559E-1
8.160943708E0;1.664852524E1;3.277275085E0;4.743347168E-1
8.176019708E0;1.677404404E1;3.160255432E0;2.834777832E-1
8.191096708E0;1.656771088E1;2.795982361E0;6.564636230E-1
8.206173708E0;1.667092896E1;2.678398132E0;6.144409180E-1
8.221250708E0;1.677181625E1;2.824478149E0;5.151672363E-1
8.236326708E0;1.658721542E1;2.939193726E0;4.553222656E-1
8.251403708E0;1.669870377E1;2.766822815E0;2.040100098E-1
8.266480708E0;1.680565643E1;2.506790161E0;2.390136719E-1
8.281557708E0;1.661361694E1;2.547943115E0;3.800354004E-1
8.296634708E0;1.646205902E1;2.443450928E0;3.091125488E-1
8.311710708E0;1.660665894E1;2.523292542E0;4.002990723E-1
8.326787708E0;1.635313797E1;2.650238037E0;4.154052734E-1
8.341864708E0;1.658423615E1;2.522415161E0;5.939025879E-1
8.356941708E0;1.659506607E1;2.652137756E0;5.264587402E-1
8.372017708E0;1.647754288E1;2.594459534E0;4.466247559E-1
8.387094708E0;1.666475296E1;2.822334290E0;2.785339355E-1
8.402171708E0;1.637319565E1;2.569610596E0;1.780090332E-1
8.417248708E0;1.672309875E1;2.690429688E0;-2.662963867E-1
8.432324708E0;1.665511322E1;2.687301636E0;1.287841797E-2
8.447401708E0;1.662007904E1;2.601646423E0;2.795410156E-2
8.462478708E0;1.659046173E1;2.583305359E0;1.605834961E-1
8.477555708E0;1.679085159E1;2.302696228E0;3.051757812E-3
8.492631708E0;1.676343918E1;2.425933838E0;-4.012756348E-1
8.507707958E0;1.703268433E1;2.221641541E0;-6.036682129E-1
8.522784958E0;1.708486938E1;2.476837158E0;-7.884826660E-1
8.537861958E0;1.709830856E1;2.167411804E0;-6.337280273E-1
8.552938958E0;1.701619720E1;2.502899170E0;-7.415161133E-1
8.568014958E0;1.696924210E1;2.456069946E0;-9.132385254E-1
8.583091958E0;1.709457397E1;2.179389954E0;-9.072875977E-1
8.598168958E0;1.713866425E1;2.062614441E0;-6.245727539E-1
8.613245958E0;1.720868301E1;1.942337036E0;-3.246154785E-1
8.628321958E0;1.721400833E1;1.617935181E0;-2.886047363E-1
8.643398958E0;1.720010376E1;1.298324585E0;-4.823913574E-1
8.658475958E0;1.732465363E1;1.403282166E0;-4.509887695E-1
8.673552958E0;1.719289398E1;1.322662354E0;-8.194885254E-1
8.688628958E0;1.737074280E1;1.395088196E0;-7.492675781E-1
8.703705958E0;1.761348724E1;1.291809082E0;-8.507690430E-1
8.718782958E0;1.738469315E1;1.308883667E0;-8.044738770E-1
8.733859958E0;1.753327560E1;1.035163879E0;-1.035491943E0
8.748935958E0;1.729029846E1;9.913711548E-1;-9.246215820E-1
8.764012958E0;1.718245697E1;1.374877930E0;-8.573303223E-1
8.779089958E0;1.718365097E1;1.014976501E0;-1.452270508E0
8.794166958E0;1.738069534E1;1.173339844E0;-1.305511475E0
8.809243958E0;1.722778320E1;1.046234131E0;-1.560150146E0
8.824319958E0;1.719725418E1;8.112869263E-1;-1.325469971E0
8.839396958E0;1.727209091E1;7.532501221E-1;-1.335754395E0
8.854473958E0;1.737992477E1;1.029022217E0;-1.779876709E0
8.869550958E0;1.727073669E1;9.477386475E-1;-1.829010010E0
8.884626958E0;1.717386246E1;9.376983643E-1;-1.716278076E0
8.899703958E0;1.741625977E1;8.911514282E-1;-2.113830566E0
8.914780958E0;1.728228760E1;8.844909668E-1;-2.154510498E0
8.929857958E0;1.740414047E1;9.155731201E-1;-2.200988770E0
8.944933958E0;1.750038910E1;8.410949707E-1;-2.040466309E0
8.960010958E0;1.743288422E1;4.049377441E-1;-2.014007568E0
8.975087958E0;1.750620270E1;5.937194824E-1;-1.704010010E0
8.990164958E0;1.759122849E1;3.904418945E-1;-1.768646240E0
9.005241958E0;1.739925003E1;3.969116211E-1;-1.416168213E0
9.020317958E0;1.746708679E1;2.208709717E-1;-1.626983643E0
9.035394958E0;1.719479752E1;5.373382568E-1;-1.636901855E0
9.050471958E0;1.727675247E1;6.232528687E-1;-1.205169678E0
9.065548958E0;1.704648590E1;6.542053223E-1;-1.288116455E0
9.080624958E0;1.738411713E1;6.227035522E-1;-1.537902832E0
9.095701958E0;1.755538177E1;6.099624634E-1;-1.346771240E0
9.110778958E0;1.738138962E1;4.795837402E-1;-1.221801758E0
9.125855958E0;1.738401031E1;5.629959106E-1;-1.128875732E0
9.140931958E0;1.743377686E1;6.411132812E-1;-9.764099121E-1
9.156008958E0;1.743075180E1;7.359695435E-1;-9.017028809E-1
9.171085958E0;1.742462158E1;7.253799438E-1;-9.990844727E-1
9.186162958E0;1.733195496E1;7.598724365E-1;-9.453735352E-1
9.201239958E0;1.739270401E1;5.430221558E-1;-5.431518555E-1
9.216315958E0;1.737871933E1;5.955123901E-1;-6.135864258E-1
9.231392958E0;1.723304749E1;6.450042725E-1;-3.877258301E-1
9.246469958E0;1.734230423E1;9.130249023E-1;-1.773376465E-1
9.261546958E0;1.726128769E1;9.742431641E-1;-4.035034180E-1
9.276622958E0;1.730803299E1;1.153121948E0;-2.999572754E-1
9.291699958E0;1.709005356E1;8.358535767E-1;-4.759521484E-1
9.306776958E0;1.722218323E1;1.009208679E0;-4.911499023E-1
9.321853958E0;1.709587097E1;1.018814087E0;-3.392333984E-1
9.336929958E0;1.737928391E1;8.973541260E-1;-5.121765137E-1
9.352006958E0;1.720688629E1;1.017875671E0;-6.401977539E-1
9.367083958E0;1.748891830E1;1.252441406E0;-7.318115234E-1
9.382160958E0;1.757102966E1;1.349418640E0;-7.655029297E-1
9.397237958E0;1.748137665E1;1.263610840E0;-1.344177246E0
9.412313958E0;1.764175797E1;1.137062073E0;-9.103088379E-1
9.427390958E0;1.759289932E1;1.102195740E0;-1.139282227E0
9.442467958E0;1.754978943E1;1.577079773E0;-9.511718750E-1
9.457544958E0;1.750780869E1;1.483612061E0;-8.930664062E-1
9.472620958E0;1.724435425E1;1.622245789E0;-7.380065918E-1
9.487697958E0;1.733953857E1;1.508323669E0;-9.069519043E-1
9.502774958E0;1.735972214E1;1.243911743E0;-1.159454346E0
9.517851375E0;1.726791382E1;1.383773804E0;-8.370361328E-1
9.532927375E0;1.728120041E1;1.430824280E0;-5.909118652E-1
9.548004375E0;1.741449356E1;1.523582458E0;-5.454711914E-1
9.563081375E0;1.734743500E1;1.732810974E0;-3.695373535E-1
9.578158375E0;1.736724472E1;1.533149719E0;-5.032348633E-1
9.593234375E0;1.733583069E1;1.521842957E0;-4.887084961E-1
9.608311375E0;1.730194855E1;1.507392883E0;-5.763549805E-1
9.623388375E0;1.746146011E1;1.864646912E0;-5.437316895E-1
9.638465375E0;1.722943497E1;1.885734558E0;-4.249877930E-1
9.653542375E0;1.741132355E1;1.741539001E0;-7.236328125E-1
9.668618375E0;1.729758453E1;1.679084778E0;-3.718566895E-1
9.683695375E0;1.745634079E1;1.760437012E0;1.475830078E-1
9.698772375E0;1.729673386E1;2.238128662E0;-2.875061035E-1
9.713849375E0;1.731126404E1;2.188293457E0;-3.728027344E-1
9.728925375E0;1.711583710E1;2.002967834E0;-3.816223145E-1
9.744002375E0;1.729404449E1;1.870094299E0;-4.360961914E-1
9.759079375E0;1.729064178E1;1.678237915E0;-5.038146973E-1
9.774156375E0;1.738599777E1;1.830589294E0;-3.452148438E-1
9.789233375E0;1.724362946E1;1.704727173E0;3.039855957E-1
9.804309375E0;1.720677185E1;1.880897522E0;3.521728516E-2
9.819386375E0;1.756319046E1;1.598678589E0;-4.235229492E-1
9.834463375E0;1.714468384E1;1.971237183E0;-7.036437988E-1
9.849540375E0;1.723001480E1;1.802658081E0;-5.662841797E-1
9.864616375E0;1.705155945E1;1.630874634E0;-4.945068359E-1
9.879693375E0;1.723377991E1;1.662704468E0;-4.187622070E-1
9.894770375E0;1.751057434E1;1.665252686E0;-6.803283691E-1
9.909847375E0;1.774629593E1;1.779479980E0;-5.534362793E-1
9.924923375E0;1.760164642E1;1.786804199E0;-4.222717285E-1
9.940000375E0;1.744725800E1;1.923851013E0;-1.169067383E0
9.955077375E0;1.767872620E1;1.704231262E0;-5.584716797E-1
9.970154375E0;1.763535690E1;1.638717651E0;-3.729553223E-1
9.985230375E0;1.754981613E1;1.583938599E0;-7.883605957E-1
1.000030738E1;1.746195602E1;1.536926270E0;-1.132446289E0
1.001538438E1;1.754471588E1;1.430603027E0;-5.454711914E-1
1.003046138E1;1.712369156E1;1.841636658E0;-5.170288086E-1
1.004553838E1;1.719281769E1;1.660858154E0;-5.626220703E-1
1.006061438E1;1.728337097E1;1.786155701E0;-4.782104492E-1
1.007569138E1;1.727550888E1;1.516456604E0;-2.368164062E-1
1.009076838E1;1.732670593E1;1.528305054E0;-2.475280762E-1
1.010584538E1;1.741831589E1;1.709976196E0;-2.054748535E-1
1.012092138E1;1.721477890E1;1.700828552E0;-1.324768066E-1
1.013599838E1;1.729829025E1;1.718544006E0;-1.908569336E-1
1.015107538E1;1.730406570E1;1.666389465E0;-4.554748535E-1
1.016615238E1;1.717557907E1;1.666175842E0;-4.277648926E-1
1.018122838E1;1.701818466E1;1.730484009E0;-1.859741211E-1
1.019630538E1;1.719444275E1;1.570007324E0;-2.207641602E-1
1.021138238E1;1.702639008E1;1.837020874E0;-2.805480957E-1
1.022645938E1;1.708694077E1;1.838645935E0;-3.585510254E-1
1.024153638E1;1.708048248E1;1.676002502E0;-2.509155273E-1
1.025661238E1;1.700225830E1;1.586822510E0;1.745605469E-2
1.027168938E1;1.698080826E1;1.353736877E0;2.449645996E-1
1.028676638E1;1.683869553E1;1.456199646E0;2.502441406E-3
1.030184338E1;1.658233643E1;1.831459045E0;-2.105712891E-1
1.031691937E1;1.657552338E1;1.723045349E0;-1.240844727E-1
1.033199638E1;1.678499603E1;1.820976257E0;-4.817504883E-1
1.034707338E1;1.673255920E1;1.949615479E0;-1.101379395E-1
1.036215038E1;1.663982773E1;1.828277588E0;-1.583862305E-2
1.037722637E1;1.680067825E1;1.998794556E0;-1.991882324E-1
1.039230337E1;1.694281769E1;1.858932495E0;1.208190918E-1
1.040738037E1;1.670092392E1;1.889999390E0;1.427917480E-1
1.042245737E1;1.671011734E1;2.107139587E0;1.517639160E-1
1.043753437E1;1.674895477E1;2.006935120E0;1.098632812E-3
1.045261037E1;1.683679581E1;2.182731628E0;-1.000671387E-1
1.046768737E1;1.656147003E1;2.075531006E0;-2.305603027E-1
1.048276437E1;1.654414749E1;1.914566040E0;5.560302734E-1
1.049784137E1;1.663143921E1;2.323753357E0;2.385559082E-1
1.051291825E1;1.650606537E1;2.378196716E0;3.889770508E-1
1.052799525E1;1.660223007E1;2.513954163E0;3.306884766E-1
1.054307225E1;1.657363129E1;2.744209290E0;5.239562988E-1
1.055814925E1;1.655298233E1;2.766517639E0;5.863952637E-1
1.057322625E1;1.660412216E1;2.838134766E0;8.314208984E-1
1.058830225E1;1.663114166E1;2.984947205E0;7.913513184E-1
1.060337925E1;1.624662018E1;3.028602600E0;6.700134277E-1
1.061845625E1;1.631982803E1;2.903327942E0;7.058410645E-1
1.063353325E1;1.627472687E1;3.078224182E0;7.896118164E-1
1.064860925E1;1.631531906E1;3.021278381E0;9.258422852E-1
1.066368625E1;1.617539978E1;2.884254456E0;9.576721191E-1
1.067876325E1;1.631882477E1;3.130805969E0;8.961791992E-1
1.069384025E1;1.624336243E1;2.878929138E0;9.316406250E-1
1.070891625E1;1.623342896E1;3.105148315E0;8.352661133E-1
1.072399325E1;1.605832672E1;2.907836914E0;9.945068359E-1
1.073907025E1;1.591428375E1;3.124877930E0;7.689208984E-1
1.075414725E1;1.581288528E1;3.187667847E0;8.140869141E-1
1.076922425E1;1.571878433E1;3.258422852E0;1.048431396E0
1.078430025E1;1.547669601E1;2.968635559E0;6.984558105E-1
1.079937725E1;1.543181229E1;3.294311523E0;8.971252441E-1
1.081445425E1;1.568547440E1;3.079750061E0;9.403991699E-1
1.082953125E1;1.545653915E1;3.526687622E0;8.134765625E-1
1.084460725E1;1.549801254E1;3.420715332E0;8.233947754E-1
1.085968425E1;1.534719849E1;3.510780334E0;6.757202148E-1
1.087476125E1;1.518101501E1;3.391845703E0;5.888366699E-1
1.088983825E1;1.551786804E1;3.184249878E0;5.494995117E-1
1.090491525E1;1.546474075E1;3.114837646E0;9.063415527E-1
1.091999125E1;1.540324402E1;3.423553467E0;9.806213379E-1
1.093506825E1;1.520441055E1;3.593399048E0;7.682800293E-1
1.095014525E1;1.541705704E1;3.751014709E0;6.351928711E-1
1.096522225E1;1.530209732E1;3.715507507E0;3.740844727E-1
1.098029825E1;1.541098404E1;3.660614014E0;5.147399902E-1
1.099537525E1;1.540132141E1;3.526885986E0;8.219299316E-1
1.101045225E1;1.543904495E1;3.736541748E0;7.044372559E-1
1.102552925E1;1.549493027E1;3.536888123E0;1.518554688E-1
1.104060525E1;1.555068970E1;3.695693970E0;5.053710938E-1
1.105568225E1;1.542671585E1;3.763099670E0;3.310546875E-1
1.107075925E1;1.544366455E1;3.976165771E0;1.270141602E-1
1.108583625E1;1.530293655E1;3.554351807E0;4.260559082E-1
1.110091325E1;1.539551926E1;3.703735352E0;5.255126953E-1
1.111598925E1;1.535798264E1;3.520149231E0;1.713562012E-1
1.113106625E1;1.543701172E1;3.714897156E0;1.940917969E-2
1.114614325E1;1.541279984E1;4.038444519E0;3.890686035E-1
1.116122025E1;1.543854523E1;3.572746277E0;-6.710815430E-2
1.117629625E1;1.540742874E1;3.747634888E0;-2.771606445E-1
1.119137325E1;1.556162643E1;3.842109680E0;3.474121094E-1
1.120645025E1;1.539624023E1;4.058601379E0;3.390502930E-2
1.122152725E1;1.530857468E1;4.069076538E0;2.713317871E-1
1.123660425E1;1.538013458E1;3.688812256E0;5.773315430E-1
1.125168025E1;1.551800919E1;3.614791870E0;4.248657227E-1
1.126675725E1;1.567091751E1;3.516319275E0;3.220520020E-1
1.128183425E1;1.546398163E1;3.728195190E0;4.476928711E-1
1.129691125E1;1.532951355E1;3.536972046E0;3.711547852E-1
1.131198725E1;1.538737869E1;3.597999573E0;4.478759766E-1
1.132706425E1;1.564724350E1;3.772468567E0;5.119934082E-1
1.134214125E1;1.567939377E1;3.721084595E0;6.155395508E-1
1.135721825E1;1.537422943E1;3.713676453E0;6.004333496E-1
1.137229425E1;1.515185547E1;3.545616150E0;8.940124512E-1
1.138737125E1;1.523994446E1;3.823806763E0;5.699768066E-1
1.140244825E1;1.559441757E1;3.682899475E0;3.728027344E-1
1.141752525E1;1.550547409E1;3.830848694E0;2.998352051E-1
1.143260225E1;1.549015045E1;3.838417053E0;2.943115234E-1
1.144767825E1;1.523050690E1;3.764442444E0;2.705078125E-1
1.146275525E1;1.525414658E1;3.988960266E0;3.151855469E-1
1.147783225E1;1.542193604E1;4.127792358E0;3.881835938E-1
1.149290925E1;1.534385300E1;3.922698975E0;1.748962402E-1
1.150798525E1;1.554644394E1;3.745803833E0;5.220642090E-1
1.152306283E1;1.550507355E1;3.601272583E0;8.688659668E-1
1.153813983E1;1.548896027E1;3.907661438E0;6.087951660E-1
1.155321683E1;1.543537903E1;4.221488953E0;4.851684570E-1
1.156829283E1;1.554595947E1;3.834671021E0;1.095581055E-2
1.158336983E1;1.569722366E1;3.815711975E0;7.019042969E-3
1.159844683E1;1.600175095E1;3.857200623E0;-3.016357422E-1
1.161352383E1;1.590018082E1;3.824020386E0;-2.936096191E-1
1.162860083E1;1.557196426E1;3.721481323E0;-1.590576172E-1
1.164367683E1;1.570293045E1;3.803939819E0;-3.023681641E-1
1.165875383E1;1.569762802E1;3.729782104E0;-1.537170410E-1
1.167383083E1;1.601785278E1;3.752998352E0;8.816528320E-2
1.168890783E1;1.602271271E1;3.910423279E0;4.147338867E-2
1.170398383E1;1.611581802E1;3.896293640E0;-1.060180664E-1
1.171906083E1;1.595007706E1;3.733795166E0;-3.963317871E-1
1.173413783E1;1.596786880E1;3.903198242E0;-3.796997070E-1
1.174921483E1;1.595915604E1;3.718521118E0;-3.307495117E-1
1.176429183E1;1.593664932E1;3.516944885E0;-3.123474121E-1
1.177936783E1;1.612725067E1;3.700195312E0;-4.315185547E-1
1.179444483E1;1.577221680E1;3.680717468E0;-2.803344727E-1
1.180952183E1;1.575635529E1;3.804214478E0;-9.011840820E-2
1.182459883E1;1.585081863E1;3.735412598E0;-2.066650391E-1
1.183967483E1;1.596170044E1;3.636543274E0;-4.129028320E-2
1.185475183E1;1.588067245E1;3.449813843E0;-2.837524414E-1
1.186982883E1;1.610562134E1;3.293922424E0;-1.246948242E-1
1.188490583E1;1.576394653E1;3.750938416E0;2.735900879E-1
1.189998283E1;1.599764633E1;3.817649841E0;-1.649169922E-1
1.191505883E1;1.583226013E1;3.648033142E0;2.474670410E-1
1.193013583E1;1.584324265E1;3.734634399E0;6.041259766E-1
1.194521283E1;1.581481934E1;3.546554565E0;6.414184570E-1
1.196028983E1;1.581422043E1;3.662406921E0;7.850646973E-1
