"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
9.369638927E2;5.229083958E1;4.851152440E0;-3.527475481E0;8.346737394E0;2.722743530E2;6.271903304E0;3.000000000E0
9.379638915E2;5.229084266E1;4.851025883E0;-3.483413420E0;8.827182821E0;2.722743530E2;6.301605658E0;3.000000000E0
9.389638903E2;5.229084941E1;4.850912065E0;-3.476615184E0;9.210058101E0;2.726646118E2;4.156773935E0;3.000000000E0
9.399638896E2;5.229085492E1;4.850776376E0;-3.829173930E0;9.676657872E0;2.741343384E2;4.358029373E0;3.000000000E0
9.409638885E2;5.229086531E1;4.850633156E0;-3.875734174E0;1.008785018E1;2.756271057E2;4.593877133E0;3.000000000E0
9.419638870E2;5.229087751E1;4.850495050E0;-3.618642226E0;1.037076491E1;2.777649231E2;5.430590274E0;3.000000000E0
9.429638858E2;5.229089392E1;4.850351863E0;-2.927198549E0;1.051700101E1;2.777649231E2;5.499779472E0;3.000000000E0
9.439638849E2;5.229091756E1;4.850200702E0;-3.015077651E0;1.081190125E1;2.801869812E2;5.436516749E0;3.000000000E0
9.449638840E2;5.229093753E1;4.850018884E0;-2.999923458E0;1.132454526E1;2.801869812E2;5.862763582E0;3.000000000E0
9.459638828E2;5.229095547E1;4.849843118E0;-3.346748249E0;1.162616199E1;2.801869812E2;6.127744131E0;3.000000000E0
9.469638823E2;5.229097602E1;4.849673063E0;-3.620485655E0;1.177801456E1;2.801869812E2;6.503846598E0;3.000000000E0
9.479638809E2;5.229099872E1;4.849502672E0;-3.804611013E0;1.194750554E1;2.800659485E2;6.821114321E0;3.000000000E0
9.489638802E2;5.229101349E1;4.849326640E0;-3.717859590E0;1.207717791E1;2.800659485E2;7.084104631E0;3.000000000E0
9.499638790E2;5.229103489E1;4.849143150E0;-4.034602950E0;1.230703062E1;2.800659485E2;7.268881910E0;3.000000000E0
9.509638782E2;5.229105266E1;4.848960863E0;-3.880954172E0;1.246675981E1;2.800659485E2;7.333149808E0;3.000000000E0
9.519638772E2;5.229107019E1;4.848757772E0;-3.899789026E0;1.278249809E1;2.801104431E2;7.185182382E0;3.000000000E0
9.529638764E2;5.229108460E1;4.848562264E0;-3.813141333E0;1.294068469E1;2.801104431E2;7.166396737E0;3.000000000E0
9.539638755E2;5.229110463E1;4.848367404E0;-3.861692737E0;1.312543289E1;2.801104431E2;7.151389197E0;3.000000000E0
9.549638736E2;5.229112966E1;4.848182575E0;-3.970367535E0;1.320937066E1;2.801104431E2;7.168406099E0;3.000000000E0
9.559638724E2;5.229115110E1;4.847989867E0;-3.576677043E0;1.333340337E1;2.800740662E2;7.336741613E0;3.000000000E0
9.569638715E2;5.229117059E1;4.847788309E0;-3.610183907E0;1.351775249E1;2.800740662E2;7.402275347E0;3.000000000E0
9.579638711E2;5.229118898E1;4.847590277E0;-3.523937440E0;1.359221593E1;2.800740662E2;7.529718787E0;3.000000000E0
9.589638703E2;5.229120840E1;4.847395343E0;-3.382676174E0;1.359316005E1;2.800740662E2;7.630407847E0;3.000000000E0
9.599638693E2;5.229122925E1;4.847197652E0;-3.522789759E0;1.357619590E1;2.800740662E2;7.875998128E0;3.000000000E0
9.609638680E2;5.229125666E1;4.846999476E0;-3.562007321E0;1.354008060E1;2.800740662E2;8.094897824E0;3.000000000E0
9.619638673E2;5.229127822E1;4.846800411E0;-3.407142166E0;1.329698871E1;2.800740662E2;8.210678463E0;3.000000000E0
9.629638661E2;5.229130021E1;4.846605530E0;-3.249980089E0;1.298188671E1;2.802029419E2;8.323442086E0;3.000000000E0
9.639638654E2;5.229132202E1;4.846408829E0;-3.278959291E0;1.272731669E1;2.802029419E2;8.419590268E0;3.000000000E0
9.649638643E2;5.229133708E1;4.846218165E0;-3.020956575E0;1.243963778E1;2.799021301E2;8.544862302E0;3.000000000E0
9.659638629E2;5.229136082E1;4.846046353E0;-3.597289006E0;1.202544842E1;2.803448181E2;8.697883592E0;3.000000000E0
9.669638622E2;5.229137978E1;4.845869336E0;-3.774258220E0;1.174349285E1;2.803448181E2;8.969067491E0;3.000000000E0
9.679638606E2;5.229139848E1;4.845708486E0;-3.573210876E0;1.133947112E1;2.803448181E2;9.221263265E0;3.000000000E0
9.689638602E2;5.229141339E1;4.845544330E0;-3.103669075E0;1.096454048E1;2.799476318E2;9.271068860E0;3.000000000E0
9.699638588E2;5.229142298E1;4.845364872E0;-3.429133165E0;1.065940774E1;2.799476318E2;9.126117196E0;3.000000000E0
9.709638575E2;5.229143932E1;4.845184560E0;-3.154413979E0;1.035658210E1;2.804479675E2;8.702929205E0;3.000000000E0
9.719638566E2;5.229145472E1;4.845029223E0;-2.784319981E0;9.881434203E0;2.804479675E2;8.646619179E0;3.000000000E0
9.729638560E2;5.229146630E1;4.844886785E0;-2.409363886E0;9.019989114E0;2.805499573E2;8.781946948E0;3.000000000E0
9.739638548E2;5.229147683E1;4.844755661E0;-2.032745658E0;8.145199640E0;2.805499573E2;8.997561477E0;3.000000000E0
9.749638534E2;5.229151142E1;4.844667007E0;-1.874028635E0;7.174683811E0;2.805499573E2;6.090114348E0;3.000000000E0
9.759638528E2;5.229152374E1;4.844567831E0;-1.819910217E0;6.302825703E0;2.792338867E2;6.270364736E0;3.000000000E0
9.769638520E2;5.229153604E1;4.844473219E0;-1.454742647E0;5.560656235E0;2.792338867E2;6.485303822E0;3.000000000E0
9.779638509E2;5.229154772E1;4.844404037E0;-1.862326979E0;4.612762041E0;2.792338867E2;6.673478225E0;3.000000000E0
9.789638499E2;5.229155592E1;4.844344422E0;-1.720793874E0;4.015827273E0;2.792338867E2;6.843804771E0;3.000000000E0
9.799638482E2;5.229155955E1;4.844290797E0;-1.682034680E0;3.626665908E0;2.792338867E2;6.993377383E0;3.000000000E0
9.809638472E2;5.229156532E1;4.844262101E0;-1.777944322E0;3.223774464E0;2.792338867E2;7.160163338E0;3.000000000E0
9.819638463E2;5.229157260E1;4.844250918E0;-1.872710968E0;2.636993002E0;2.792338867E2;7.211892123E0;3.000000000E0
9.829638453E2;5.229157551E1;4.844243176E0;-1.933281584E0;2.259773085E0;2.793537598E2;7.172587611E0;3.000000000E0
9.839638447E2;5.229157367E1;4.844259517E0;-2.193976108E0;1.984447971E0;2.792338867E2;7.102093444E0;3.000000000E0
9.849638435E2;5.229157354E1;4.844264839E0;-2.258728402E0;1.861302410E0;2.792338867E2;7.132214845E0;3.000000000E0
9.859638425E2;5.229155331E1;4.844254896E0;-2.250130628E0;1.848199556E0;2.792338867E2;5.833748808E0;3.000000000E0
9.869638418E2;5.229155264E1;4.844239740E0;-2.240147023E0;1.866746720E0;2.792338867E2;5.771967843E0;3.000000000E0
9.879638408E2;5.229155290E1;4.844230596E0;-2.286486174E0;1.852076592E0;2.793537598E2;5.785523555E0;3.000000000E0
9.889638399E2;5.229155377E1;4.844222836E0;-2.302888240E0;1.783852163E0;2.793537598E2;5.763893678E0;3.000000000E0
9.899638388E2;5.229155085E1;4.844227580E0;-2.355811518E0;1.707463101E0;2.793537598E2;5.708041863E0;3.000000000E0
9.909638376E2;5.229155276E1;4.844224636E0;-2.339495381E0;1.676883719E0;2.793537598E2;5.815659246E0;3.000000000E0
9.919638366E2;5.229155493E1;4.844214012E0;-2.268428543E0;1.639791159E0;2.793537598E2;5.988580891E0;3.000000000E0
9.929638354E2;5.229155496E1;4.844206517E0;-2.182603506E0;1.543075730E0;2.793537598E2;6.144909179E0;3.000000000E0
9.939638342E2;5.229155299E1;4.844204567E0;-2.094871180E0;1.403204985E0;2.793537598E2;6.321243121E0;3.000000000E0
9.949638332E2;5.229154833E1;4.844203524E0;-2.059676041E0;1.319852023E0;2.793537598E2;6.604678751E0;3.000000000E0
9.959638323E2;5.229154602E1;4.844199500E0;-2.036262377E0;1.304076374E0;2.793537598E2;6.855533142E0;3.000000000E0
9.969638313E2;5.229154244E1;4.844197553E0;-1.938438640E0;1.292409649E0;2.793537598E2;7.061276867E0;3.000000000E0
9.979638308E2;5.229153864E1;4.844193375E0;-1.841879562E0;1.288592660E0;2.793537598E2;7.204929744E0;3.000000000E0
9.989638294E2;5.229155880E1;4.844193419E0;-1.820223854E0;1.287003830E0;2.793537598E2;5.981339654E0;3.000000000E0
9.999638283E2;5.229155816E1;4.844199955E0;-1.763982074E0;1.172082611E0;2.793537598E2;6.027307929E0;3.000000000E0
1.000963828E3;5.229155654E1;4.844207086E0;-1.710040142E0;1.058234015E0;2.793537598E2;6.074307120E0;3.000000000E0
1.001963826E3;5.229155450E1;4.844213880E0;-1.755281284E0;9.500795679E-1;2.793537598E2;6.270798450E0;3.000000000E0
1.002963826E3;5.229155212E1;4.844222345E0;-1.792179913E0;8.773140238E-1;2.793537598E2;6.485912923E0;3.000000000E0
1.003963824E3;5.229155089E1;4.844229783E0;-1.866876283E0;8.149614549E-1;2.793537598E2;6.646533257E0;3.000000000E0
1.004963823E3;5.229154955E1;4.844235033E0;-1.745717371E0;7.912684020E-1;2.793537598E2;6.826754918E0;3.000000000E0
1.005963822E3;5.229154992E1;4.844237354E0;-1.653004237E0;7.887197694E-1;2.792338867E2;6.978062843E0;3.000000000E0
1.006963821E3;5.229154995E1;4.844230912E0;-1.720563136E0;8.339003198E-1;2.793537598E2;7.144958877E0;3.000000000E0
1.007963820E3;5.229154910E1;4.844224911E0;-1.517938384E0;8.904360596E-1;2.793537598E2;7.427484693E0;3.000000000E0
1.008963819E3;5.229155006E1;4.844225528E0;-1.566080448E0;8.960906889E-1;2.793537598E2;7.598019844E0;3.000000000E0
1.009963818E3;5.229155246E1;4.844221957E0;-1.642236482E0;8.854501055E-1;2.793537598E2;7.794637368E0;3.000000000E0
1.010963817E3;5.229155296E1;4.844213472E0;-1.664951497E0;9.285340652E-1;2.793537598E2;7.983813236E0;3.000000000E0
1.011963816E3;5.229155023E1;4.844236616E0;-1.589736479E0;0.000000000E0;2.793537598E2;7.536332062E0;3.000000000E0
1.012963815E3;5.229154308E1;4.844284310E0;-1.569215208E0;2.540125840E-1;2.792338867E2;7.288127870E0;3.000000000E0
1.013963814E3;5.229154340E1;4.844284965E0;-1.559021749E0;0.000000000E0;2.792338867E2;7.170954757E0;3.000000000E0
1.014963813E3;5.229153164E1;4.844294800E0;-1.361968943E0;1.655807203E-1;2.792338867E2;7.207027780E0;3.000000000E0
1.015963812E3;5.229153136E1;4.844294652E0;-1.485684915E0;0.000000000E0;2.792338867E2;7.206221606E0;3.000000000E0
1.016963811E3;5.229152483E1;4.844299146E0;-1.320400490E0;1.418551882E-1;2.792338867E2;7.160570620E0;3.000000000E0
1.017963810E3;5.229152505E1;4.844299950E0;-1.306915875E0;0.000000000E0;2.792338867E2;7.132927214E0;3.000000000E0
1.018963809E3;5.229153848E1;4.844323628E0;-1.662242198E0;0.000000000E0;2.792338867E2;6.929146797E0;3.000000000E0
1.019963808E3;5.229153840E1;4.844324422E0;-1.627315210E0;6.839543911E-2;2.792338867E2;6.941526357E0;3.000000000E0
1.020963421E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;6.424054083E0;3.000000000E0
1.021964222E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;6.300271932E0;3.000000000E0
1.022964221E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;6.303376192E0;3.000000000E0
1.023963659E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;6.759382064E0;3.000000000E0
1.024964043E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;7.147374582E0;3.000000000E0
1.025964041E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;7.753802895E0;3.000000000E0
1.026964199E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;7.813427517E0;3.000000000E0
1.027964126E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;8.535691141E0;3.000000000E0
1.028964125E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;9.557274665E0;3.000000000E0
1.029964148E3;5.229153812E1;4.844327175E0;-1.657129292E0;0.000000000E0;2.792338867E2;1.115553067E1;3.000000000E0
1.030964110E3;5.229153764E1;4.844332073E0;-1.982218787E0;0.000000000E0;2.792338867E2;1.195393169E1;3.000000000E0
1.031964109E3;5.229153764E1;4.844332073E0;-1.982218787E0;0.000000000E0;2.792338867E2;1.245542218E1;3.000000000E0
1.032963943E3;5.229153764E1;4.844332073E0;-1.982218787E0;0.000000000E0;2.792338867E2;1.296962298E1;3.054948903E0
1.033963683E3;5.229152970E1;4.844260248E0;-1.653849895E0;1.915213290E0;2.792338867E2;1.317321619E1;3.000000000E0
1.034963683E3;5.229152950E1;4.844260915E0;-1.676718485E0;0.000000000E0;2.792338867E2;1.308665063E1;3.000000000E0
1.035963681E3;5.229153939E1;4.844232888E0;-1.434946738E0;0.000000000E0;2.793537598E2;1.339836027E1;3.000000000E0
1.036963681E3;5.229155317E1;4.844129791E0;-9.281254280E-1;2.884756827E0;2.793537598E2;1.357941881E1;3.000000000E0
1.037963679E3;5.229157043E1;4.844016238E0;-1.889581640E0;4.372867044E0;2.793537598E2;1.421877453E1;3.000000000E0
1.038963679E3;5.229158132E1;4.843906665E0;-8.487004265E-1;5.285355157E0;2.804403381E2;1.410722734E1;3.000000000E0
1.039963677E3;5.229158988E1;4.843820588E0;-2.205492808E-1;5.332828415E0;2.807964783E2;1.390387262E1;3.000000000E0
1.040963676E3;5.229158827E1;4.843739323E0;6.802031426E-1;5.199864176E0;2.806421204E2;1.388186564E1;3.000000000E0
1.041963675E3;5.229160667E1;4.843685687E0;-9.582178891E-1;4.985317750E0;2.806421204E2;1.397573323E1;3.000000000E0
1.042963675E3;5.229161109E1;4.843647365E0;-8.757635225E-1;4.597891502E0;2.452785806E2;1.359431668E1;3.000000000E0
1.043963674E3;5.229160109E1;4.843630517E0;-1.669047423E0;4.564001457E0;2.210996266E2;1.347895670E1;3.000000000E0
1.044963672E3;5.229143908E1;4.843533294E0;-2.121169511E-1;5.215041958E0;1.876411896E2;1.318962218E1;3.000000000E0
1.045963671E3;5.229135608E1;4.843515135E0;-1.923253480E-1;6.595023387E0;1.876411896E2;1.210773690E1;3.000000000E0
1.046963670E3;5.229126680E1;4.843519684E0;8.047423791E-2;7.727447250E0;1.900972443E2;1.173438478E1;3.000000000E0
1.047963669E3;5.229118042E1;4.843467908E0;1.886367298E0;8.506478513E0;1.903761902E2;1.085712193E1;3.000000000E0
1.048963669E3;5.229108414E1;4.843464743E0;2.567826849E0;9.257749750E0;1.903761902E2;1.149166370E1;3.000000000E0
1.049963667E3;5.229099417E1;4.843429125E0;1.652995392E0;9.780453522E0;1.918260803E2;1.143462374E1;3.000000000E0
1.050963667E3;5.229089345E1;4.843369489E0;1.316988275E0;1.060692920E1;1.947449951E2;1.083762882E1;3.000000000E0
1.051963665E3;5.229079468E1;4.843327096E0;9.693586333E-1;1.094899670E1;1.947449951E2;9.038879769E0;3.000000000E0
1.052963664E3;5.229069033E1;4.843282219E0;2.478154749E-2;1.129386232E1;1.936022034E2;8.668827762E0;3.000000000E0
1.053963663E3;5.229058857E1;4.843242066E0;4.102376206E-1;1.143805352E1;1.936022034E2;1.264471951E1;3.000000000E0
1.054963662E3;5.229048356E1;4.843202265E0;-1.207113710E0;1.167484243E1;1.921398773E2;1.000160801E1;3.000000000E0
1.055963661E3;5.229037229E1;4.843165847E0;-1.533977997E0;1.208366986E1;1.906781769E2;8.862668337E0;3.000000000E0
1.056963660E3;5.229026196E1;4.843132075E0;-1.220156249E0;1.228625617E1;1.906212006E2;8.343982113E0;3.000000000E0
1.057963659E3;5.229014915E1;4.843128585E0;-5.460018860E-1;1.231659648E1;1.888861389E2;1.036932695E1;3.000000000E0
1.058963658E3;5.229004003E1;4.843090040E0;-1.848675372E0;1.222160423E1;1.902513275E2;1.058711792E1;3.000000000E0
1.059963657E3;5.228993539E1;4.843006971E0;-2.160873398E0;1.210386830E1;1.902513275E2;6.765131113E0;3.000000000E0
1.060963656E3;5.228983319E1;4.842975446E0;-2.461231890E0;1.166952775E1;1.924637825E2;4.893068885E0;3.000000000E0
1.061963655E3;5.228973191E1;4.842950869E0;-1.418439050E0;1.153664068E1;1.900739063E2;4.844958668E0;3.000000000E0
1.062963654E3;5.228962192E1;4.842924769E0;-1.688062384E0;1.191278867E1;1.883000924E2;5.091948881E0;3.000000000E0
1.063963653E3;5.228951860E1;4.842886774E0;-6.259467462E-1;1.189255194E1;1.894724810E2;5.312705551E0;3.000000000E0
1.064963652E3;5.228941124E1;4.842857858E0;-7.585230730E-1;1.181609256E1;1.889768677E2;5.599719717E0;3.000000000E0
1.065963651E3;5.228931063E1;4.842818005E0;-1.240678350E0;1.144465802E1;1.887163234E2;5.740304486E0;3.000000000E0
1.066963650E3;5.228920783E1;4.842779094E0;-2.124069868E0;1.125917636E1;1.893209770E2;5.916443335E0;3.000000000E0
1.067963649E3;5.228910390E1;4.842746963E0;-2.779857520E0;1.108079977E1;1.893290737E2;5.841853980E0;3.000000000E0
1.068963647E3;5.228901525E1;4.842723717E0;-2.083117445E0;1.032619342E1;1.897623364E2;5.821082780E0;3.000000000E0
1.069963647E3;5.228892801E1;4.842696235E0;-2.605640178E0;9.638651651E0;1.903581731E2;5.907819083E0;3.000000000E0
1.070963646E3;5.228884825E1;4.842677090E0;-1.653983447E0;8.972638233E0;1.902423908E2;6.039001002E0;3.000000000E0
1.071963645E3;5.228877822E1;4.842651659E0;-2.927501334E0;7.795758436E0;1.909733921E2;6.124106063E0;3.000000000E0
1.072963643E3;5.228870419E1;4.842631022E0;-2.483613265E0;7.391218210E0;1.904767151E2;6.272076176E0;3.000000000E0
1.073963642E3;5.228864523E1;4.842614560E0;-2.310878827E0;6.706318901E0;1.904767151E2;6.583090332E0;3.000000000E0
1.074963642E3;5.228860064E1;4.842601543E0;-2.667922424E0;5.759764637E0;1.904767151E2;6.945154463E0;3.000000000E0
1.075963640E3;5.228856276E1;4.842589725E0;-2.739442112E0;4.910512387E0;1.900935211E2;6.998874905E0;3.000000000E0
1.076963640E3;5.228851225E1;4.842600556E0;-2.712804101E0;4.547133028E0;1.900935211E2;6.641965968E0;3.000000000E0
1.077963639E3;5.228847929E1;4.842610089E0;-2.496704111E0;3.713088482E0;1.900935211E2;6.192569600E0;3.000000000E0
1.078963638E3;5.228845725E1;4.842599386E0;-2.632798634E0;2.830579551E0;1.900935211E2;6.020116429E0;3.000000000E0
1.079963637E3;5.228844109E1;4.842595287E0;-2.839180680E0;1.993513829E0;1.900935211E2;5.891267540E0;3.000000000E0
1.080963636E3;5.228843550E1;4.842599054E0;-2.571374231E0;1.066581860E0;1.881479428E2;5.805144865E0;3.000000000E0
1.081963634E3;5.228843364E1;4.842609295E0;-2.653233675E0;4.184772333E-1;1.881479508E2;5.681615652E0;3.000000000E0
1.082963634E3;5.228843801E1;4.842623996E0;-2.496441267E0;4.858124786E-2;1.881479623E2;5.566332316E0;3.000000000E0
1.083963632E3;5.228843790E1;4.842647305E0;-2.385117783E0;1.778173739E-1;1.881479804E2;5.503091037E0;3.000000000E0
1.084963632E3;5.228844432E1;4.842598012E0;-2.094571440E0;2.565040396E-1;1.886626282E2;5.501366046E0;3.000000000E0
1.085963630E3;5.228843914E1;4.842596723E0;-1.936872974E0;1.616242890E-1;1.886626282E2;5.455277306E0;3.000000000E0
1.086963629E3;5.228844010E1;4.842596964E0;-1.932066835E0;0.000000000E0;1.886626282E2;5.453788945E0;3.000000000E0
1.087963629E3;5.228844010E1;4.842596964E0;-1.932066835E0;0.000000000E0;1.886626282E2;5.404233182E0;3.000000000E0
1.088963628E3;5.228844010E1;4.842596964E0;-1.932066835E0;0.000000000E0;1.886626282E2;5.334374641E0;3.000000000E0
1.089963627E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;4.579664045E0;3.000000000E0
1.090963625E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;4.282553634E0;3.000000000E0
1.091963624E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;4.043679368E0;3.000000000E0
1.092963624E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.884102105E0;3.000000000E0
1.093963622E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.798725400E0;3.000000000E0
1.094963621E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.721020407E0;3.000000000E0
1.095963620E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.663419071E0;3.000000000E0
1.096963619E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.610958030E0;3.000000000E0
1.097963619E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.550749802E0;3.000000000E0
1.098963618E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.504727490E0;3.000000000E0
1.099963616E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.448652264E0;3.000000000E0
1.100963615E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.467498592E0;3.000000000E0
1.101963615E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.394123663E0;3.000000000E0
1.102963613E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.416087032E0;3.000000000E0
1.103963612E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.488525125E0;3.000000000E0
1.104963611E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.414098869E0;3.000000000E0
1.105963610E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.421904751E0;3.000000000E0
1.106963609E3;5.228844147E1;4.842594912E0;-1.932066835E0;0.000000000E0;1.900935211E2;3.403484791E0;3.000000000E0
1.107963608E3;5.228842593E1;4.842593698E0;-1.810858404E0;9.953094512E-1;1.879752655E2;7.901492624E0;3.000000000E0
1.108963607E3;5.228840264E1;4.842588376E0;-1.830315659E0;2.377827532E0;1.879752655E2;8.260353769E0;3.000000000E0
1.109963606E3;5.228836612E1;4.842580031E0;-1.815568711E0;3.827633543E0;1.879752655E2;8.642978345E0;3.000000000E0
1.110963605E3;5.228832004E1;4.842569505E0;-1.797378983E0;5.075441833E0;1.879605560E2;9.019080764E0;3.000000000E0
1.111963604E3;5.228826608E1;4.842557200E0;-1.757535040E0;6.031781429E0;1.879605560E2;9.575507681E0;3.000000000E0
1.112963603E3;5.228820342E1;4.842544622E0;-1.518606599E0;6.818957236E0;1.865455933E2;1.005145888E1;3.000000000E0
1.113963602E3;5.228814499E1;4.842530183E0;-1.279205581E0;7.488832961E0;1.865455933E2;3.317121511E0;3.000000000E0
1.114963601E3;5.228807601E1;4.842509950E0;-1.306887674E0;7.986663464E0;1.869861145E2;3.398519782E0;3.000000000E0
1.115963600E3;5.228800196E1;4.842487910E0;-1.439254008E0;8.310606353E0;1.873059387E2;4.285177532E0;3.000000000E0
1.116963600E3;5.228792913E1;4.842467979E0;-1.343155026E0;8.484686481E0;1.873059387E2;4.263448980E0;3.000000000E0
1.117963598E3;5.228785455E1;4.842451380E0;-2.066536836E0;8.598994844E0;1.873059387E2;4.370599972E0;3.000000000E0
1.118963597E3;5.228777659E1;4.842433164E0;-2.110516731E0;8.739438118E0;1.902145884E2;5.650945111E0;3.000000000E0
1.119963596E3;5.228770417E1;4.842400453E0;-1.857256427E0;8.729382486E0;1.946714756E2;5.467188578E0;3.000000000E0
1.120963595E3;5.228763018E1;4.842359405E0;-2.101135985E0;8.764637688E0;1.984332000E2;5.163719256E0;3.000000000E0
1.121963594E3;5.228755504E1;4.842322264E0;-2.237860980E0;8.801595063E0;1.985759717E2;4.513197939E0;3.000000000E0
1.122963593E3;5.228747428E1;4.842357456E0;-2.198416244E0;8.632321119E0;1.887156067E2;4.507415819E0;3.000000000E0
1.123963592E3;5.228739987E1;4.842338457E0;-2.276561634E0;8.388109061E0;1.894900360E2;4.558049099E0;3.000000000E0
1.124963591E3;5.228733650E1;4.842333214E0;-2.360908477E0;8.022335205E0;1.894900360E2;3.463140361E0;3.000000000E0
1.125963590E3;5.228727110E1;4.842319966E0;-2.178495315E0;7.667779809E0;1.894900360E2;3.405226402E0;3.000000000E0
1.126963589E3;5.228720603E1;4.842305297E0;-1.557485718E0;7.074000927E0;1.897976990E2;3.722231557E0;3.000000000E0
1.127963588E3;5.228715165E1;4.842292083E0;-2.024780664E0;6.311725579E0;1.897976990E2;3.624585799E0;3.000000000E0
1.128963587E3;5.228710275E1;4.842277069E0;-1.934691411E0;5.530620639E0;1.897976990E2;3.918680093E0;3.000000000E0
1.129963586E3;5.228705258E1;4.842262405E0;-1.712673130E0;5.685748682E0;1.900015106E2;3.901329324E0;3.000000000E0
1.130963585E3;5.228699481E1;4.842247960E0;-1.702724576E0;6.252476101E0;1.900015106E2;3.886136387E0;3.000000000E0
1.131963584E3;5.228695158E1;4.842232504E0;-1.485033236E0;5.815312569E0;1.900015106E2;4.016075449E0;3.000000000E0
1.132963583E3;5.228690752E1;4.842219278E0;-1.665605241E0;5.477185900E0;1.900015106E2;4.097912117E0;3.000000000E0
1.133963582E3;5.228685860E1;4.842192888E0;-1.687574775E0;5.380474270E0;1.900015106E2;4.163974071E0;3.000000000E0
1.134963581E3;5.228680905E1;4.842171733E0;-1.834316798E0;5.999985537E0;1.900015106E2;4.244296405E0;3.000000000E0
1.135963579E3;5.228676867E1;4.842160120E0;-1.255825737E0;6.637740679E0;2.316737431E2;7.649568751E0;3.000000000E0
1.136963579E3;5.228676007E1;4.841931317E0;-1.849219627E0;7.493336696E0;2.723201599E2;4.478703796E0;3.000000000E0
1.137963577E3;5.228675338E1;4.841798985E0;-1.401542947E0;8.166929416E0;2.719084778E2;4.449949637E0;3.000000000E0
1.138963576E3;5.228675220E1;4.841666469E0;-1.373655420E0;8.726038179E0;2.722519836E2;4.492988523E0;3.000000000E0
1.139963576E3;5.228675241E1;4.841524255E0;-2.382011586E0;9.478259868E0;2.722519836E2;4.616225143E0;3.000000000E0
1.140963574E3;5.228675447E1;4.841383534E0;-3.249241824E0;1.014577317E1;2.722519836E2;5.307542396E0;3.000000000E0
1.141963574E3;5.228675548E1;4.841236690E0;-3.266649477E0;1.065346292E1;2.716044922E2;5.263835974E0;3.000000000E0
1.142963572E3;5.228675748E1;4.841096098E0;-2.263125956E0;1.084718970E1;2.716044922E2;5.690732207E0;3.000000000E0
1.143963572E3;5.228675730E1;4.840945715E0;-1.905425651E0;1.116984436E1;2.716044922E2;6.177178486E0;3.000000000E0
1.144963571E3;5.228675255E1;4.840782934E0;-1.898545614E0;1.161743464E1;2.716243591E2;6.717211141E0;3.000000000E0
1.145963570E3;5.228675092E1;4.840606075E0;-2.560531344E0;1.224187941E1;2.716243591E2;7.283547289E0;3.000000000E0
1.146963354E3;5.228675836E1;4.840444650E0;-2.116768503E0;1.245121551E1;2.716243591E2;7.814679657E0;3.000000000E0
1.147963371E3;5.228675727E1;4.840252203E0;-2.429857467E0;1.295741319E1;2.722565613E2;8.079100051E0;3.000000000E0
1.148963371E3;5.228676518E1;4.840049615E0;-2.156269358E0;1.336335349E1;2.722565613E2;7.617507122E0;3.000000000E0
