"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
5.832842958E0;-1.027463379E0;8.255183258E0;4.850513306E0
5.847919958E0;-1.016985168E0;8.279732208E0;4.850812683E0
5.862995958E0;-9.831555176E-1;8.341853027E0;4.883145447E0
5.878072958E0;-1.028361511E0;8.484057312E0;4.935686188E0
5.893149958E0;-9.873468018E-1;8.691525879E0;4.840933228E0
5.908226958E0;-9.306147766E-1;8.859027557E0;4.830155640E0
5.923302958E0;-1.024319916E0;8.807085571E0;4.888384552E0
5.938379958E0;-9.370513916E-1;8.656349030E0;4.839885406E0
5.953456958E0;-8.984317017E-1;8.478219452E0;4.877008209E0
5.968532958E0;-9.919871521E-1;8.311615906E0;4.877307587E0
5.983609958E0;-1.053209839E0;8.274642792E0;4.816234589E0
5.998686958E0;-1.021326141E0;8.211324463E0;4.808001709E0
6.013763958E0;-1.009051666E0;8.186925201E0;4.861590271E0
6.028839958E0;-9.367520142E-1;8.390950928E0;4.959935760E0
6.043916958E0;-9.363029480E-1;8.499475250E0;4.912334747E0
6.058993958E0;-1.030307465E0;8.652008057E0;5.016518097E0
6.074069958E0;-9.845027161E-1;8.651858368E0;5.012476501E0
6.089146958E0;-8.927435303E-1;8.644373932E0;5.022206268E0
6.104223958E0;-8.993298340E-1;8.674311676E0;5.048102417E0
6.119300958E0;-1.016536102E0;8.594228210E0;5.036426697E0
6.134376958E0;-1.078058167E0;8.460705872E0;5.042114868E0
6.149453958E0;-1.046473846E0;8.401129761E0;4.964875488E0
6.164530958E0;-1.096170502E0;8.424630890E0;4.878355408E0
6.179606958E0;-1.147214355E0;8.426876221E0;4.814887390E0
6.194683958E0;-1.221759338E0;8.384214935E0;4.725223846E0
6.209760958E0;-1.121916962E0;8.317902832E0;4.647984467E0
